seqnames	start	end	width	strand	phastcons	annotation	geneChr	geneStart	geneEnd	geneLength	geneStrand	geneId	transcriptId	distanceToTSS	flank_txIds	flank_geneIds	flank_gene_distances
NC_133188.1	52652947	52653096	150	*	17	Distal Intergenic	14	52665678	52728632	62955	2	LOC141377082	XR_012389002.1	75536	XR_012388950.1;XM_073920319.1;XM_073920320.1;XM_073920321.1;XM_073920323.1;XM_073920325.1;XM_073920327.1;XM_073920328.1;XM_073920329.1;XM_073920331.1;XR_012388951.1;XM_073920322.1;XM_073920324.1;XM_073920330.1	LOC100331556;LOC100331556;LOC100331556;LOC100331556;LOC100331556;LOC100331556;LOC100331556;LOC100331556;LOC100331556;LOC100331556;LOC100331556;LOC100331556;LOC100331556;LOC100331556	0;0;0;0;0;0;0;0;0;0;0;0;0;0
NC_133188.1	52766997	52767089	93	*	15	Intron (XR_012388951.1/LOC100331556, intron 11 of 11)	14	52665678	52728632	62955	2	LOC141377082	XR_012389002.1	-38365	XM_073920319.1;XM_073920320.1;XM_073920321.1;XM_073920323.1;XM_073920325.1;XM_073920327.1;XM_073920328.1;XM_073920329.1;XM_073920331.1;XR_012388951.1;XM_073920322.1;XM_073920324.1;XM_073920330.1	LOC100331556;LOC100331556;LOC100331556;LOC100331556;LOC100331556;LOC100331556;LOC100331556;LOC100331556;LOC100331556;LOC100331556;LOC100331556;LOC100331556;LOC100331556	0;0;0;0;0;0;0;0;0;0;0;0;0
NC_133188.1	52976901	52977225	325	*	50	Intron (XR_012388951.1/LOC100331556, intron 11 of 11)	14	52902022	52967828	65807	2	disc1	XM_068212829.2	-9073	XR_012388951.1;NM_001030104.1	LOC100331556;tsnax	0;0
NC_133188.1	53708243	53708466	224	*	29	Intron (XM_068218744.2/lyst, intron 44 of 52)	14	53636947	53676555	39609	2	gng4	XM_021480909.3	-31688	XM_068218744.2;XM_073920311.1;XM_073920310.1;XM_073920308.1;XM_021472744.3;XM_068218743.2	lyst;lyst;lyst;lyst;lyst;lyst	0;0;0;0;0;0
NC_133188.1	53726685	53726869	185	*	30	Intron (XM_068218744.2/lyst, intron 34 of 52)	14	53636947	53676555	39609	2	gng4	XM_021480909.3	-50130	XM_068218744.2;XM_073920311.1;XM_073920310.1;XM_073920308.1;XM_021472744.3;XM_068218743.2	lyst;lyst;lyst;lyst;lyst;lyst	0;0;0;0;0;0
NC_133188.1	53746904	53747090	187	*	33	Intron (XM_068218744.2/lyst, intron 23 of 52)	14	53636947	53676555	39609	2	gng4	XM_021480909.3	-70349	XM_068218744.2;XM_073920311.1;XM_073920310.1;XM_073920308.1;XM_021472744.3;XM_068218743.2	lyst;lyst;lyst;lyst;lyst;lyst	0;0;0;0;0;0
NC_133188.1	53784195	53784238	44	*	15	Distal Intergenic	14	53682338	53824823	142486	2	lyst	XM_068218744.2	40585	XM_068218744.2;XM_073920311.1;XM_073920310.1;XM_073920308.1;XM_021472744.3;XM_068218743.2	lyst;lyst;lyst;lyst;lyst;lyst	0;0;0;0;0;0
NC_133188.1	53809390	53809534	145	*	16	Distal Intergenic	14	53682338	53824823	142486	2	lyst	XM_068218744.2	15289	XM_068218744.2;XM_073920311.1;XM_073920310.1;XM_073920308.1;XM_021472744.3;XM_068218743.2	lyst;lyst;lyst;lyst;lyst;lyst	0;0;0;0;0;0
NC_133188.1	53811735	53811857	123	*	18	Distal Intergenic	14	53682338	53824823	142486	2	lyst	XM_068218744.2	12966	XM_068218744.2;XM_073920311.1;XM_073920310.1;XM_073920308.1;XM_021472744.3;XM_068218743.2	lyst;lyst;lyst;lyst;lyst;lyst	0;0;0;0;0;0
NC_133188.1	55153630	55153854	225	*	18	Intron (XM_009307609.4/kndc1, intron 1 of 30)	14	55159701	55165836	6136	1	LOC137487448	XR_011006048.2	-5847	XM_009307609.4;XM_073920354.1;XM_073920355.1;XM_073920356.1;XM_073920359.1;XM_073920361.1;XM_073920357.1	kndc1;kndc1;kndc1;kndc1;kndc1;kndc1;kndc1	0;0;0;0;0;0;0
NC_133188.1	55990144	55990270	127	*	28	Intron (XM_073920398.1/inpp5a, intron 4 of 15)	14	55883766	56095545	211780	2	inpp5a	XM_073920398.1	105275	XM_073920398.1	inpp5a	0
NC_133188.1	55992935	55992967	33	*	14	Intron (XM_073920398.1/inpp5a, intron 4 of 15)	14	55883766	56095545	211780	2	inpp5a	XM_073920398.1	102578	XM_073920398.1	inpp5a	0
NC_133188.1	56445192	56445313	122	*	23	Intron (XR_012389019.1/zmp:0000000755, intron 16 of 25)	14	56432273	56456111	23839	2	zmp:0000000755	XM_073920391.1	10798	XR_012389019.1;XM_073920375.1;XM_073920383.1;XM_073920387.1;XM_073920390.1;XR_012389020.1;XR_012389023.1;XM_073920378.1;XM_073920379.1;XM_073920384.1;XR_012389016.1;XR_012389017.1;XR_012389021.1;XR_012389025.1;XR_012389018.1;XR_012389022.1;XR_012389024.1;XR_012389031.1;XR_012389032.1;XR_012389033.1;XR_012389028.1;XR_012389034.1;XM_073920391.1;XM_068213124.1;XM_073920385.1;XM_073920386.1;XM_073920388.1;XM_073920389.1;XR_012389029.1;XR_012389030.1;XM_021480918.3;XM_021480919.3;XM_021480920.3;XM_021480921.3;XM_073920377.1;XM_073920380.1;XM_073920381.1;XM_073920382.1;XR_012389027.1;XR_012389026.1;XM_068213125.2;XM_073920392.1;XM_073920393.1;XM_073920394.1;XM_073920395.1	zmp:0000000755;zmp:0000000755;zmp:0000000755;zmp:0000000755;zmp:0000000755;zmp:0000000755;zmp:0000000755;zmp:0000000755;zmp:0000000755;zmp:0000000755;zmp:0000000755;zmp:0000000755;zmp:0000000755;zmp:0000000755;zmp:0000000755;zmp:0000000755;zmp:0000000755;zmp:0000000755;zmp:0000000755;zmp:0000000755;zmp:0000000755;zmp:0000000755;zmp:0000000755;zmp:0000000755;zmp:0000000755;zmp:0000000755;zmp:0000000755;zmp:0000000755;zmp:0000000755;zmp:0000000755;zmp:0000000755;zmp:0000000755;zmp:0000000755;zmp:0000000755;zmp:0000000755;zmp:0000000755;zmp:0000000755;zmp:0000000755;zmp:0000000755;zmp:0000000755;zmp:0000000755;zmp:0000000755;zmp:0000000755;zmp:0000000755;zmp:0000000755	0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;27127
NC_133188.1	56474081	56474145	65	*	15	Promoter (1-2kb)	14	56475225	56483224	8000	1	lbh	NM_200520.1	-1080	NM_200520.1;XM_073920375.1;XM_073920383.1;XM_073920378.1;XM_073920379.1;XM_073920384.1;XR_012389016.1;XR_012389017.1;XR_012389028.1;XM_021480918.3;XM_021480919.3;XM_021480920.3;XM_021480921.3;XM_073920377.1;XM_073920380.1;XM_073920381.1;XM_073920382.1;XR_012389027.1;XR_012389026.1;XM_068213125.2;XM_073920392.1;XM_073920395.1	lbh;zmp:0000000755;zmp:0000000755;zmp:0000000755;zmp:0000000755;zmp:0000000755;zmp:0000000755;zmp:0000000755;zmp:0000000755;zmp:0000000755;zmp:0000000755;zmp:0000000755;zmp:0000000755;zmp:0000000755;zmp:0000000755;zmp:0000000755;zmp:0000000755;zmp:0000000755;zmp:0000000755;zmp:0000000755;zmp:0000000755;zmp:0000000755	-1080;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1641
NC_133189.1	35235	35291	57	*	15	Promoter (1-2kb)	15	28609	36433	7825	2	gpc2	NM_001302253.1	1142	XM_073921391.1;XM_073921392.1;NM_001302253.1;NM_212569.1;NR_030018.2;NR_030028.1;NR_030048.1	gpc2;gpc2;gpc2;mcm7;mir19d;mir25;mir93	0;0;0;0;4501;4394;4659
NC_133189.1	590410	590478	69	*	14	Promoter (<=1kb)	15	486747	590961	104215	2	fat4	XM_073922401.1	483	XM_073922401.1;XM_073922402.1	fat4;fat4	0;0
NC_133189.1	1999930	2000015	86	*	16	Distal Intergenic	15	2008363	2110928	102566	1	trpc7b	XM_073921132.1	-8348	XM_073922441.1;XM_073922440.1	dock2;dock2	0;0
NC_133189.1	2554154	2554212	59	*	16	Intron (NM_001024182.1/pcdh2g9, intron 1 of 3)	15	2384248	2559496	175249	2	pcdh2g9	NM_001024182.1	5284	NM_001024174.1;NM_001024175.1;NM_001024178.1;NM_001024179.1;NM_001024180.1;NM_001024181.1;NM_001024182.1	pcdh2g1;pcdh2g2;pcdh2g5;pcdh2g6;pcdh2g7;pcdh2g8;pcdh2g9	0;0;0;0;0;0;0
NC_133189.1	2907114	2907828	715	*	79	Promoter (1-2kb)	15	2895596	2909477	13882	2	si:ch73-233f7.1	NM_001365180.1	1649	NM_001365180.1;NM_001365181.1	si:ch73-233f7.1;si:ch73-233f7.1	0;0
NC_133189.1	2908748	2908842	95	*	15	Promoter (<=1kb)	15	2895596	2909477	13882	2	si:ch73-233f7.1	NM_001365180.1	635	NM_001365180.1;NM_001365181.1	si:ch73-233f7.1;si:ch73-233f7.1	0;0
NC_133189.1	3066461	3066548	88	*	17	Intron (NM_201310.1/fbxw11a, intron 11 of 12)	15	2996192	3034704	38513	2	LOC137487557	XR_012390153.1	-31757	NM_201310.1;XM_005173069.6	fbxw11a;fbxw11a	0;0
NC_133189.1	4314390	4314473	84	*	15	Distal Intergenic	15	4219911	4438248	218338	2	pigg	XM_005173072.6	123775	XM_005173072.6;XM_073922448.1;XM_068213288.2;XM_073922449.1	pigg;pigg;pigg;pigg	0;0;0;0
NC_133189.1	4972636	4972837	202	*	34	Intron (XM_073922461.1/guf1, intron 1 of 10)	15	5035089	5042029	6941	1	LOC141377472	XR_012389630.1	-62252	XM_073922466.1;XM_073922461.1	gabra2b;guf1	0;0
NC_133189.1	6421674	6421769	96	*	17	Distal Intergenic	15	6396527	6416840	20314	2	loxl3a	XM_073921568.1	-4834	XM_073921568.1;XM_005173089.6;XM_073921566.1;XM_073921564.1;XM_073921570.1;XM_073921565.1;XM_073921567.1;NM_001199870.1	loxl3a;loxl3a;loxl3a;loxl3a;loxl3a;loxl3a;loxl3a;loxl3a	-4834;0;0;0;0;0;0;0
NC_133189.1	11297432	11297482	51	*	14	Intron (XM_021480976.3/atrx, intron 32 of 34)	15	11319844	11331544	11701	2	fgf16	NM_001040407.1	34062	XM_021480976.3;NM_200653.2;XM_073921190.1;XM_073921191.1	atrx;atrx;atrx;atrx	0;0;0;0
NC_133189.1	11820581	11820647	67	*	19	Distal Intergenic	15	11847332	11859736	12405	1	rlim	XM_009307767.5	-26685	XM_073922549.1;XM_073922550.1;XM_073922551.1;XM_073922552.1	nexmifb;nexmifb;nexmifb;nexmifb	0;0;0;0
NC_133189.1	12660873	12660907	35	*	16	Intron (NM_001076568.2/prps1b, intron 1 of 6)	15	12637268	12667096	29829	2	prps1b	NM_001076568.2	6189	NM_001076568.2	prps1b	0
NC_133189.1	16655292	16655412	121	*	22	Intron (XM_005157199.5/nlgn3a, intron 5 of 7)	15	16591741	16810143	218403	1	nlgn3a	NM_001166332.1	63551	XM_005157199.5;XM_005157201.5;XM_021481038.2;NM_001166332.1	nlgn3a;nlgn3a;nlgn3a;nlgn3a	0;0;0;0
NC_133189.1	16800101	16800282	182	*	19	Intron (XM_005157199.5/nlgn3a, intron 7 of 7)	15	16838330	16843835	5506	2	si:dkey-27i16.2	NM_001386477.1	43553	XM_005157199.5;XM_005157201.5;XM_021481038.2;NM_001166332.1	nlgn3a;nlgn3a;nlgn3a;nlgn3a	0;0;0;0
NC_133189.1	16809672	16809830	159	*	21	Distal Intergenic	15	16838330	16843835	5506	2	si:dkey-27i16.2	NM_001386477.1	34005	XM_005157199.5;XM_005157201.5;XM_021481038.2;NM_001166332.1	nlgn3a;nlgn3a;nlgn3a;nlgn3a	0;0;0;0
NC_133189.1	17156623	17156887	265	*	25	Intron (XR_012389663.1/LOC101882685, intron 7 of 7)	15	17126021	17144088	18068	1	ccdc142	XM_692665.10	30602	XR_012389663.1	LOC101882685	0
NC_133189.1	17243891	17243962	72	*	23	Intron (XR_012389663.1/LOC101882685, intron 7 of 7)	15	17251294	17267091	15798	2	LOC141377481	XM_073921719.1	23129	XR_012389663.1	LOC101882685	0
NC_133189.1	18124426	18124534	109	*	24	Distal Intergenic	15	18097397	18159240	61844	2	flt4	XM_073921144.1	34706	XM_073921144.1;XM_073921141.1;XM_073921143.1;XM_073921142.1;NM_130945.2;XM_009307792.5;XM_017358976.4;XM_073921140.1	flt4;flt4;flt4;flt4;flt4;flt4;flt4;flt4	0;0;0;0;0;0;0;0
NC_133189.1	18663008	18663138	131	*	22	Promoter (<=1kb)	15	18662395	18675674	13280	1	prpf19	NM_201467.1	613	NM_201467.1	prpf19	0
NC_133189.1	18761112	18761250	139	*	16	Intron (XM_005157216.6/maml1, intron 3 of 4)	15	18743619	18754350	10732	2	ltc4s	XM_003199867.7	-6762	XM_005157216.6;XM_690627.8	maml1;maml1	0;0
NC_133189.1	19577629	19577724	96	*	25	Promoter (1-2kb)	15	19575941	19578584	2644	1	rtn4rl2b	NM_203483.1	1688	NM_203483.1	rtn4rl2b	0
NC_133189.1	25654466	25654544	79	*	19	Promoter (<=1kb)	15	25651454	25653695	2242	2	egr1	NM_131248.1	-771	XR_012389379.1;NM_131248.1	aldob;egr1	0;0
NC_133189.1	26154736	26154806	71	*	17	Intron (NM_131714.3/ctbp1l, intron 9 of 10)	15	26142057	26158462	16406	1	ctbp1l	XM_005173133.4	12679	NM_131714.3;XM_073921584.1;XM_073921585.1;XM_005173133.4	ctbp1l;ctbp1l;ctbp1l;ctbp1l	0;0;0;0
NC_133189.1	26558254	26558460	207	*	42	Distal Intergenic	15	26586610	26652814	66205	1	atp10b	XM_017359117.3	-28150	XM_005173103.5;NM_001024387.2	gabrb2a;gabrb2a	0;0
NC_133189.1	29717099	29717167	69	*	17	Distal Intergenic	15	29713781	29725641	11861	2	slc26a2	XM_005173160.6	8474	XM_005173160.6;XM_680022.7	slc26a2;slc26a2	0;0
NC_133189.1	30874043	30874122	80	*	19	Intron (XR_012389776.1/arap3, intron 12 of 19)	15	30843225	30902504	59280	1	arap3	XM_682220.9	30818	XR_012389776.1;XM_005173181.5;XM_073921873.1;XM_073921874.1;XM_682220.9	arap3;arap3;arap3;arap3;arap3	0;0;0;0;0
NC_133189.1	30888818	30888940	123	*	16	Intron (XM_005173181.5/arap3, intron 25 of 33)	15	30908291	30995437	87147	1	polr2g	XM_073921194.1	-19351	XR_012389776.1;XM_005173181.5;XM_073921873.1;XM_073921874.1;XM_682220.9	arap3;arap3;arap3;arap3;arap3	0;0;0;0;0
NC_133189.1	30996084	30996148	65	*	17	Promoter (<=1kb)	15	30996121	31005671	9551	1	eef1g	NM_173263.1	0	NM_173263.1;XM_073921194.1;NM_199669.1	eef1g;polr2g;polr2g	0;87793;4059
NC_133189.1	30996940	30997007	68	*	18	Promoter (<=1kb)	15	30996121	31005671	9551	1	eef1g	NM_173263.1	819	NM_173263.1;XM_073921194.1;NM_199669.1	eef1g;polr2g;polr2g	0;88649;4915
NC_133189.1	31040383	31040482	100	*	20	Intron (XM_005173182.5/ahnak, intron 1 of 4)	15	31035711	31072713	37003	1	ahnak	XM_005173182.5	4672	XM_005173182.5	ahnak	0
NC_133189.1	32004339	32004432	94	*	21	Distal Intergenic	15	31994704	32000449	5746	2	LOC137490494	XR_011010018.2	-3890	XR_011010018.2	LOC137490494	-3890
NC_133189.1	32336269	32336375	107	*	19	Intron (XM_073921261.1/tsc22d3, intron 1 of 1)	15	32307451	32310687	3237	2	tsc22d3	NM_200569.2	-25582	XM_073921261.1;NM_001348480.1	tsc22d3;tsc22d3	0;0
NC_133189.1	34142815	34142988	174	*	25	Distal Intergenic	15	34155661	34166019	10359	2	LOC137487599	XR_011006230.2	23031	XM_073921891.1;XM_073921909.1;XM_073921890.1;XM_073921893.1;XM_073921894.1;XM_073921896.1;XM_073921898.1;XM_073921899.1;XM_073921900.1;XM_073921902.1;XM_073921903.1;XM_073921905.1;XM_073921906.1;XM_073921907.1;XM_073921911.1;XM_073921912.1;XM_073921913.1;XM_073921914.1;XM_073921915.1;XM_073921916.1;XM_073921895.1;XM_073921904.1;XM_073921910.1;XM_073921897.1;XM_073921892.1;XM_073921901.1;XM_073921917.1;XM_073921919.1;XM_073921920.1;XM_073921922.1;XM_073921923.1;XM_073921918.1;XM_073921921.1	tenm2a;tenm2a;tenm2a;tenm2a;tenm2a;tenm2a;tenm2a;tenm2a;tenm2a;tenm2a;tenm2a;tenm2a;tenm2a;tenm2a;tenm2a;tenm2a;tenm2a;tenm2a;tenm2a;tenm2a;tenm2a;tenm2a;tenm2a;tenm2a;tenm2a;tenm2a;tenm2a;tenm2a;tenm2a;tenm2a;tenm2a;tenm2a;tenm2a	0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
NC_133189.1	34195257	34195382	126	*	20	Distal Intergenic	15	34155661	34166019	10359	2	LOC137487599	XR_011006230.2	-29238	XM_073921891.1;XM_073921909.1;XM_073921890.1;XM_073921893.1;XM_073921894.1;XM_073921896.1;XM_073921898.1;XM_073921899.1;XM_073921900.1;XM_073921902.1;XM_073921903.1;XM_073921905.1;XM_073921906.1;XM_073921907.1;XM_073921911.1;XM_073921912.1;XM_073921913.1;XM_073921914.1;XM_073921915.1;XM_073921916.1;XM_073921895.1;XM_073921904.1;XM_073921910.1;XM_073921897.1;XM_073921892.1;XM_073921901.1;XM_073921917.1;XM_073921919.1;XM_073921920.1;XM_073921922.1;XM_073921923.1;XM_073921918.1;XM_073921921.1	tenm2a;tenm2a;tenm2a;tenm2a;tenm2a;tenm2a;tenm2a;tenm2a;tenm2a;tenm2a;tenm2a;tenm2a;tenm2a;tenm2a;tenm2a;tenm2a;tenm2a;tenm2a;tenm2a;tenm2a;tenm2a;tenm2a;tenm2a;tenm2a;tenm2a;tenm2a;tenm2a;tenm2a;tenm2a;tenm2a;tenm2a;tenm2a;tenm2a	0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
NC_133189.1	34239272	34239308	37	*	15	Intron (XM_073921891.1/tenm2a, intron 31 of 38)	15	34233383	34256012	22630	1	tenm2a	XM_073921924.1	5889	XM_073921891.1;XM_073921909.1;XM_073921890.1;XM_073921893.1;XM_073921894.1;XM_073921896.1;XM_073921898.1;XM_073921899.1;XM_073921900.1;XM_073921902.1;XM_073921903.1;XM_073921905.1;XM_073921906.1;XM_073921907.1;XM_073921911.1;XM_073921912.1;XM_073921913.1;XM_073921914.1;XM_073921915.1;XM_073921916.1;XM_073921895.1;XM_073921904.1;XM_073921910.1;XM_073921897.1;XM_073921892.1;XM_073921901.1;XM_073921917.1;XM_073921919.1;XM_073921920.1;XM_073921922.1;XM_073921923.1;XM_073921918.1;XM_073921921.1;XM_073921924.1	tenm2a;tenm2a;tenm2a;tenm2a;tenm2a;tenm2a;tenm2a;tenm2a;tenm2a;tenm2a;tenm2a;tenm2a;tenm2a;tenm2a;tenm2a;tenm2a;tenm2a;tenm2a;tenm2a;tenm2a;tenm2a;tenm2a;tenm2a;tenm2a;tenm2a;tenm2a;tenm2a;tenm2a;tenm2a;tenm2a;tenm2a;tenm2a;tenm2a;tenm2a	0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
NC_133189.1	35087293	35087402	110	*	19	Intron (NM_001002556.1/mrpl11, intron 2 of 5)	15	35086710	35093907	7198	2	tmem265	XM_003199903.7	6505	NM_001002556.1;XM_003199903.7;XM_005157253.6;XM_073922007.1	mrpl11;tmem265;tmem265;tmem265	0;0;0;0
NC_133189.1	35087595	35087740	146	*	18	Intron (NM_001002556.1/mrpl11, intron 2 of 5)	15	35086710	35093907	7198	2	tmem265	XM_003199903.7	6167	NM_001002556.1;XM_003199903.7;XM_005157253.6;XM_073922007.1	mrpl11;tmem265;tmem265;tmem265	0;0;0;0
NC_133189.1	35198130	35198237	108	*	20	Intron (NM_001008587.1/efemp2a, intron 3 of 10)	15	35178933	35210100	31168	2	efemp2a	NM_001008587.1	11863	NM_001008587.1	efemp2a	0
NC_133189.1	35310610	35310786	177	*	26	Promoter (<=1kb)	15	35306950	35311751	4802	2	prss23	XM_068213224.2	965	NM_213641.2;XM_068213224.2;XM_068213225.1;XM_068213226.1;XM_073921485.1;XM_073921486.1;XM_073921487.1;NM_001423236.1	cfl1;prss23;prss23;prss23;prss23;prss23;prss23;prss23	8940;0;0;0;0;0;0;0
NC_133189.1	35438471	35438587	117	*	30	Intron (XM_009291172.5/sesn4, intron 2 of 7)	15	35405178	35424997	19820	2	si:ch211-126c2.4	XM_068213360.1	-13474	XM_009291172.5	sesn4	0
NC_133189.1	35568721	35568818	98	*	16	Promoter (<=1kb)	15	35497538	35568739	71202	2	mbnl3	XM_073921543.1	0	XR_011006231.2;XM_073921543.1;XM_073921546.1;XM_073921549.1;XM_073921551.1;XM_073921553.1;XM_073921556.1;XM_009291127.5;XM_009291128.5;XM_021481047.3;XM_021481048.3;XM_021481050.3;XM_021481051.3;XM_021481052.3;XM_021481053.3;XM_073921541.1;XM_073921542.1;XM_073921544.1;XM_073921545.1;XM_073921548.1;XM_073921550.1;XM_073921552.1;XM_073921555.1;XR_012389588.1;XR_012389591.1;XR_012389586.1;XR_012389587.1;XR_012389589.1;XR_012389590.1;XR_012389592.1;NM_001112675.1	LOC137487600;mbnl3;mbnl3;mbnl3;mbnl3;mbnl3;mbnl3;mbnl3;mbnl3;mbnl3;mbnl3;mbnl3;mbnl3;mbnl3;mbnl3;mbnl3;mbnl3;mbnl3;mbnl3;mbnl3;mbnl3;mbnl3;mbnl3;mbnl3;mbnl3;mbnl3;mbnl3;mbnl3;mbnl3;mbnl3;mbnl3	-3137;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1078
NC_133189.1	36545052	36545228	177	*	16	Promoter (<=1kb)	15	36541482	36545626	4145	2	zic3	NM_001001950.2	398	NM_001001950.2;XR_012389447.1;XR_012389461.1;XR_012389462.1;XR_012389452.1;XR_012389449.1;XR_012389451.1;XR_012389448.1;XR_012389446.1;XR_012389456.1;XR_012389457.1;XR_012389460.1;XR_012389445.1;XR_012389450.1;XR_012389453.1;XR_012389454.1;XR_012389455.1;XR_012389458.1;XR_012389459.1	zic3;zic6;zic6;zic6;zic6;zic6;zic6;zic6;zic6;zic6;zic6;zic6;zic6;zic6;zic6;zic6;zic6;zic6;zic6	0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
NC_133189.1	36619422	36619462	41	*	15	Promoter (<=1kb)	15	36604234	36618991	14758	2	si:ch211-69b22.5	XR_011006232.2	-431	XR_011006232.2;XR_012389459.1	si:ch211-69b22.5;zic6	-431;0
NC_133189.1	37666120	37666278	159	*	33	Intron (XM_068213372.2/dlg3, intron 7 of 22)	15	37617601	37652702	35102	2	dlg3	XM_073922061.1	-13418	XM_068213372.2;XM_068213374.2;XM_068213377.2;XM_068213379.2;XM_073922024.1;XM_073922027.1;XM_073922030.1;XM_073922036.1;XM_073922038.1;XM_073922042.1;XM_073922048.1;XR_012389856.1;XR_012389857.1;XM_073922028.1;XM_073922045.1;XM_021481209.3;XM_021481210.3;XM_021481211.3;XM_073922032.1;XM_073922037.1;XM_073922040.1;XM_073922044.1;XM_073922053.1;XR_012389859.1;XM_073922023.1;XM_073922026.1;XM_073922029.1;XM_073922031.1;XM_073922034.1;XM_073922035.1;XM_073922039.1;XM_073922041.1;XM_073922043.1;XM_073922046.1;XM_073922047.1;XM_073922049.1;XM_073922050.1;XM_073922051.1;XM_073922052.1;XM_073922054.1;XM_073922055.1;XM_073922056.1;XM_073922057.1;XM_073922058.1;XM_073922059.1;XM_073922060.1;XR_012389858.1;XR_012389860.1	dlg3;dlg3;dlg3;dlg3;dlg3;dlg3;dlg3;dlg3;dlg3;dlg3;dlg3;dlg3;dlg3;dlg3;dlg3;dlg3;dlg3;dlg3;dlg3;dlg3;dlg3;dlg3;dlg3;dlg3;dlg3;dlg3;dlg3;dlg3;dlg3;dlg3;dlg3;dlg3;dlg3;dlg3;dlg3;dlg3;dlg3;dlg3;dlg3;dlg3;dlg3;dlg3;dlg3;dlg3;dlg3;dlg3;dlg3;dlg3	0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
NC_133189.1	37668221	37668336	116	*	21	Intron (XM_068213372.2/dlg3, intron 5 of 22)	15	37617601	37652702	35102	2	dlg3	XM_073922061.1	-15519	XM_068213372.2;XM_068213374.2;XM_068213377.2;XM_068213379.2;XM_073922024.1;XM_073922027.1;XM_073922030.1;XM_073922036.1;XM_073922038.1;XM_073922042.1;XM_073922048.1;XR_012389856.1;XR_012389857.1;XM_073922028.1;XM_073922045.1;XM_021481209.3;XM_021481210.3;XM_021481211.3;XM_073922032.1;XM_073922037.1;XM_073922040.1;XM_073922044.1;XM_073922053.1;XR_012389859.1;XM_073922023.1;XM_073922026.1;XM_073922029.1;XM_073922031.1;XM_073922034.1;XM_073922035.1;XM_073922039.1;XM_073922041.1;XM_073922043.1;XM_073922046.1;XM_073922047.1;XM_073922049.1;XM_073922050.1;XM_073922051.1;XM_073922052.1;XM_073922054.1;XM_073922055.1;XM_073922056.1;XM_073922057.1;XM_073922058.1;XM_073922059.1;XM_073922060.1;XR_012389858.1;XR_012389860.1	dlg3;dlg3;dlg3;dlg3;dlg3;dlg3;dlg3;dlg3;dlg3;dlg3;dlg3;dlg3;dlg3;dlg3;dlg3;dlg3;dlg3;dlg3;dlg3;dlg3;dlg3;dlg3;dlg3;dlg3;dlg3;dlg3;dlg3;dlg3;dlg3;dlg3;dlg3;dlg3;dlg3;dlg3;dlg3;dlg3;dlg3;dlg3;dlg3;dlg3;dlg3;dlg3;dlg3;dlg3;dlg3;dlg3;dlg3;dlg3	0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
