seqnames	start	end	width	strand	phastcons	annotation	geneChr	geneStart	geneEnd	geneLength	geneStrand	geneId	transcriptId	distanceToTSS	gene_name	mean_tpm	z_fpkm	is_active
NC_133184.1	8537319	8537422	104	*	15	Promoter (<=1kb)	10	8513183	8538099	24917	2	irs2b	XM_695654.11	677	gene-irs2b	3.5825085	-0.522887033666731	TRUE
NC_133184.1	9198415	9198602	188	*	21	Promoter (<=1kb)	10	9198656	9208472	9817	1	sik1	XM_005167449.5	-54	gene-sik1	9.359165	0.113543190614651	TRUE
NC_133184.1	12719902	12720066	165	*	26	Promoter (<=1kb)	10	12616260	12720062	103803	2	igf2bp2a	NM_001114558.2	0	gene-igf2bp2a	1.9241935	-0.853867726986507	TRUE
NC_133184.1	23222723	23222786	64	*	25	Intron (XM_073912188.1/rev1, intron 2 of 25)	10	23185770	23433641	247872	1	rev1	XM_073912188.1	36953	gene-rev1	6.196695	-0.111343004810303	TRUE
NC_133184.1	23306084	23306172	89	*	18	Intron (XM_073912188.1/rev1, intron 3 of 25)	10	23185770	23433641	247872	1	rev1	XM_073912188.1	120314	gene-rev1	6.196695	-0.111343004810303	TRUE
NC_133184.1	23460154	23460273	120	*	18	Promoter (<=1kb)	10	23459918	23461785	1868	1	kctd12.1	NM_194405.2	236	gene-kctd12.1	3.9875765	-0.35149415574667	TRUE
NC_133184.1	32684118	32684239	122	*	27	Intron (XM_073912265.1/dachd, intron 9 of 16)	10	32498821	32744326	245506	1	dachd	XM_073912265.1	185297	gene-dachd	5.2959515	-0.279676390433731	TRUE
NC_133184.1	32961491	32961627	137	*	25	Promoter (<=1kb)	10	32961679	32966459	4781	1	zic2a	NM_131558.1	-52	gene-zic2a	28.1840945	0.780418527402073	TRUE
NC_133184.1	33013091	33013272	182	*	17	Distal Intergenic	10	33026532	33235883	209352	1	si:ch211-168k14.2	XM_073912860.1	-13260	gene-si:ch211-168k14.2	0.1717795	-2.22748063160577	TRUE
NC_133184.1	33805028	33805102	75	*	14	5' UTR	10	33786228	33818552	32325	2	ankrd44	XM_073912870.1	13450	gene-ankrd44	2.542319	-0.654594700892534	TRUE
NC_133184.1	34446633	34446687	55	*	15	Distal Intergenic	10	34436524	34438604	2081	2	olig2	NM_178100.1	-8029	gene-olig2	12.907311	0.308000590987024	TRUE
NC_133184.1	39734065	39734225	161	*	36	Promoter (2-3kb)	10	39582464	39736406	153943	2	adcy5	NM_001171585.3	2181	gene-adcy5	1.244212	-1.20053457596878	TRUE
NC_133184.1	40672341	40672553	213	*	22	5' UTR	10	40498650	40707488	208839	1	map2	XM_009304861.4	173691	gene-map2	5.0420075	-0.25632852370638	TRUE
NC_133184.1	40744448	40744596	149	*	22	Promoter (2-3kb)	10	40741492	40793118	51627	1	cps1	XM_073912972.1	2956	gene-cps1	2.4323885	-0.831985810439571	TRUE
NC_133184.1	43252460	43252515	56	*	16	5' UTR	10	43246460	43410804	164345	1	spegb	XM_009304895.4	6000	gene-spegb	2.7883985	-0.689076711114377	TRUE
NC_133184.1	43337284	43337361	78	*	15	Intron (XM_009304895.4/spegb, intron 3 of 40)	10	43246460	43410804	164345	1	spegb	XM_009304895.4	90824	gene-spegb	2.7883985	-0.689076711114377	TRUE
NC_133184.1	45536057	45536363	307	*	48	Promoter (<=1kb)	10	45535834	45619063	83230	1	ube2e3	NM_200921.3	223	gene-ube2e3	98.4755865	1.56350877172315	TRUE
NC_133184.1	45730994	45731058	65	*	15	Intron (XM_068223674.2/itga4, intron 1 of 29)	10	45722440	45830345	107906	1	itga4	XM_068223674.2	8554	gene-itga4	2.901547	-0.673323576072118	TRUE
NC_133184.1	56738214	56738304	91	*	16	5' UTR	10	56548604	56738968	190365	1	frmpd4	XM_021479059.3	189610	gene-frmpd4	1.3581695	-1.0511322551464	TRUE
NC_133184.1	58670173	58670234	62	*	15	Promoter (<=1kb)	10	58669997	58736105	66109	1	rab3gap1	NM_001077788.2	176	gene-rab3gap1	7.574808	-0.00261560512857552	TRUE
NC_133185.1	4570579	4570680	102	*	17	Promoter (2-3kb)	11	4568230	4588637	20408	1	mn1a	XM_695830.11	2349	gene-mn1a	14.3518825	0.370800033250583	TRUE
NC_133185.1	9187863	9188005	143	*	25	Promoter (<=1kb)	11	9187113	9189196	2084	1	aplnrb	NM_001030197.2	750	gene-aplnrb	10.8391395	0.212838144130476	TRUE
NC_133185.1	11546505	11546628	124	*	18	Intron (XR_012386155.1/exd3, intron 18 of 19)	11	11522165	11626941	104777	2	exd3	XR_012386155.1	80313	gene-exd3	2.744798	-0.590182788024509	TRUE
NC_133185.1	18790415	18790488	74	*	15	Promoter (<=1kb)	11	18771568	18790872	19305	2	LOC568883	XM_003199319.7	384	gene-LOC568883	3.9988775	-0.341505389381361	TRUE
NC_133185.1	22438779	22438832	54	*	16	Promoter (<=1kb)	11	22438479	22502709	64231	1	kcnn2	XM_068223939.2	300	gene-kcnn2	0.977802	-1.23277304628046	TRUE
NC_133185.1	26478161	26478242	82	*	21	Intron (NM_001024097.1/pcdh1a3, intron 1 of 3)	11	25942789	26916377	973589	2	LOC141376355	XR_012386276.1	438135	gene-LOC141376355	0.4665435	-1.72472118190775	TRUE
NC_133185.1	30666704	30666850	147	*	22	Promoter (1-2kb)	11	30664828	30667165	2338	1	ugt5d1	NM_001177496.1	1876	gene-ugt5d1	0.0933585	-2.46758356789972	TRUE
NC_133185.1	33037365	33037451	87	*	35	Promoter (<=1kb)	11	32950595	33037409	86815	2	med13a	XM_073913432.1	0	gene-med13a	14.0286435	0.353471842601151	TRUE
NC_133185.1	33437353	33437463	111	*	27	Promoter (<=1kb)	11	33386536	33438227	51692	2	bbx	XM_073914914.1	764	gene-bbx	1.244572	-1.12002734074414	TRUE
NC_133185.1	40263941	40264070	130	*	22	Promoter (<=1kb)	11	40253842	40264567	10726	2	smg8	XM_690719.11	497	gene-smg8	6.5334925	-0.108146301380437	TRUE
NC_133185.1	41493973	41494114	142	*	55	Promoter (1-2kb)	11	41490387	41495195	4809	2	hmgb1a	NM_199555.3	1081	gene-hmgb1a	288.7575115	2.21085147304068	TRUE
NC_133185.1	41494199	41494339	141	*	34	Promoter (<=1kb)	11	41490387	41495195	4809	2	hmgb1a	NM_199555.3	856	gene-hmgb1a	288.7575115	2.21085147304068	TRUE
NC_133185.1	41494534	41494587	54	*	24	Promoter (<=1kb)	11	41490387	41495195	4809	2	hmgb1a	NM_199555.3	608	gene-hmgb1a	288.7575115	2.21085147304068	TRUE
NC_133185.1	44494908	44495051	144	*	20	Distal Intergenic	11	44501525	44505471	3947	1	kcnj1b	XM_021479179.3	-6474	gene-kcnj1b	1.488637	-1.03124352047198	TRUE
NC_133185.1	47216730	47216764	35	*	16	Intron (XM_073914119.1/setd1ba, intron 2 of 18)	11	46561051	47340690	779640	2	ess2	XR_012385794.1	123926	gene-ess2	8.732495	0.0550860413532759	TRUE
NC_133185.1	47769931	47769990	60	*	16	Promoter (<=1kb)	11	47769789	47788674	18886	1	actr1b	NM_213372.1	142	gene-actr1b	59.4336945	1.25800550780612	TRUE
NC_133186.1	1089461	1089505	45	*	15	Promoter (1-2kb)	12	1066378	1090997	24620	2	slc6a1b	NM_001007362.1	1492	gene-slc6a1b	1.136028	-1.20768724426719	TRUE
NC_133186.1	2208469	2208557	89	*	18	Promoter (<=1kb)	12	2208103	2212878	4776	1	hoxc11b	XM_009300573.5	366	gene-hoxc11b	2.1994655	-0.774455693585599	TRUE
NC_133186.1	5900264	5900335	72	*	21	5' UTR	12	5870683	5937952	67270	1	arid3a	XM_009305805.5	29581	gene-arid3a	9.8917275	0.100453985128571	TRUE
NC_133186.1	6564380	6564460	81	*	15	Promoter (<=1kb)	12	6563817	6565422	1606	1	gadd45ba	NM_213031.3	563	gene-gadd45ba	13.818503	0.362765819937345	TRUE
NC_133186.1	12396274	12396428	155	*	25	5' UTR	12	12351609	12402962	51354	2	abcc10	XM_021479750.3	6534	gene-abcc10	4.2357685	-0.398600089288096	TRUE
NC_133186.1	13344234	13344312	79	*	16	Promoter (1-2kb)	12	13342402	13355545	13144	1	zgpat	NM_200485.2	1832	gene-zgpat	14.996192	0.375955357856359	TRUE
NC_133186.1	14035699	14035807	109	*	19	5' UTR	12	14031629	14040957	9329	1	arrdc2	XM_005155942.5	4070	gene-arrdc2	16.0277695	0.447133927817394	TRUE
NC_133186.1	14602304	14602405	102	*	17	Promoter (<=1kb)	12	14601692	14641084	39393	1	med16	XM_005155957.4	612	gene-med16	13.8669775	0.343170410132091	TRUE
NC_133186.1	15566783	15566878	96	*	17	5' UTR	12	15564857	15618768	53912	2	elavl1b	XM_017358196.4	51890	gene-elavl1b	54.098333	1.2196093736168	TRUE
NC_133186.1	17711503	17711645	143	*	24	Promoter (<=1kb)	12	17711035	17854256	143222	1	gdf11	XM_005155799.6	468	gene-gdf11	2.5598825	-0.762487619926563	TRUE
NC_133186.1	17711674	17711728	55	*	17	Promoter (<=1kb)	12	17711035	17854256	143222	1	gdf11	XM_005155799.6	639	gene-gdf11	2.5598825	-0.762487619926563	TRUE
NC_133186.1	20292809	20292850	42	*	16	5' UTR	12	20278430	20322767	44338	1	tmcc1b	XM_005172858.6	14379	gene-tmcc1b	11.4505835	0.216534410318231	TRUE
NC_133186.1	20293329	20293410	82	*	15	5' UTR	12	20278430	20322767	44338	1	tmcc1b	XM_005172858.6	14899	gene-tmcc1b	11.4505835	0.216534410318231	TRUE
NC_133186.1	21594548	21594628	81	*	15	Promoter (<=1kb)	12	21594452	21603633	9182	1	psmd6	NM_200291.1	96	gene-psmd6	181.499846	1.94917398939788	TRUE
NC_133186.1	24156783	24156885	103	*	19	Intron (XM_073915911.1/foxp4, intron 13 of 21)	12	23713161	24201158	487998	1	foxp4	XM_073915911.1	443622	gene-foxp4	14.8074815	0.436170436381244	TRUE
NC_133186.1	24481917	24482194	278	*	30	Promoter (<=1kb)	12	24474158	24482329	8172	2	tmem183a	NM_001014295.2	135	gene-tmem183a	18.2627815	0.524678809628442	TRUE
NC_133186.1	26927060	26927166	107	*	17	Promoter (<=1kb)	12	26926919	26950067	23149	1	ipo9	NM_213539.1	141	gene-ipo9	34.8657775	0.939831289041824	TRUE
NC_133186.1	27400804	27401020	217	*	19	Promoter (<=1kb)	12	27400400	27409155	8756	1	fam83d	XM_068224158.2	404	gene-fam83d	13.9773965	0.35958791415931	TRUE
NC_133186.1	28838934	28839011	78	*	14	Promoter (2-3kb)	12	28804071	28841189	37119	2	iqsec1b	XM_073916794.1	2178	gene-iqsec1b	3.4571025	-0.521048552696028	TRUE
NC_133186.1	29554269	29554482	214	*	18	Distal Intergenic	12	29584514	29596540	12027	2	wnt7aa	NM_001025540.1	42058	gene-wnt7aa	7.030546	-0.000138266168033594	TRUE
NC_133186.1	29818713	29818836	124	*	16	Distal Intergenic	12	29803696	29804326	631	2	fam120a	NR_023337.2	-14387	gene-fam120a	10.362889	0.197942697475391	TRUE
NC_133186.1	29934472	29934614	143	*	28	Promoter (<=1kb)	12	29924684	29935033	10350	2	cstf1	NM_001328559.1	419	gene-cstf1	46.818714	1.12530701610841	TRUE
NC_133186.1	31730223	31730406	184	*	36	Promoter (<=1kb)	12	31657645	31730321	72677	2	chd5	XM_003199497.7	0	gene-chd5	0.1769955	-2.36439603459326	TRUE
NC_133186.1	32236524	32236654	131	*	23	Promoter (1-2kb)	12	32235475	32325698	90224	1	nhsb	XM_073916871.1	1049	gene-nhsb	1.312183	-1.13448701686271	TRUE
NC_133186.1	32385392	32385511	120	*	20	5' UTR	12	32326836	32468103	141268	1	cdkl5	XM_073915976.1	58556	gene-cdkl5	0.5106275	-1.73981048698756	TRUE
NC_133186.1	33489238	33489343	106	*	15	Promoter (<=1kb)	12	33457275	33489790	32516	2	nacc1b	XM_073916895.1	447	gene-nacc1b	0.9648205	-1.21915672326135	TRUE
NC_133186.1	38444939	38445000	62	*	21	Promoter (<=1kb)	12	38442810	38445225	2416	2	gpx1a	NM_001007281.2	225	gene-gpx1a	61.5092535	1.27328389397387	TRUE
NC_133186.1	38776253	38776369	117	*	23	Promoter (<=1kb)	12	38776275	38795503	19229	1	atxn7l2a	XM_073916105.1	0	gene-atxn7l2a	8.2236725	0.0348122694488555	TRUE
NC_133186.1	43713386	43713514	129	*	35	3' UTR	12	43504182	43731188	227007	1	LOC141376673	XR_012387368.1	209204	gene-LOC141376673	0.076224	-2.7950634890833	TRUE
NC_133186.1	44742538	44742614	77	*	20	Promoter (<=1kb)	12	44742278	44783648	41371	1	dennd6a	XM_068224150.2	260	gene-dennd6a	3.5362195	-0.534331578606707	TRUE
NC_133187.1	6270450	6270568	119	*	25	Promoter (1-2kb)	13	6263282	6272395	9114	2	dlx4b	NM_131318.1	1827	gene-dlx4b	12.227974	0.300487652822686	TRUE
NC_133187.1	8158802	8158953	152	*	16	Promoter (2-3kb)	13	8143777	8161699	17923	2	slc16a9b	NM_001003552.1	2746	gene-slc16a9b	8.4690365	0.0832054698397273	TRUE
NC_133187.1	9720175	9720296	122	*	18	Promoter (<=1kb)	13	9719286	9720569	1284	2	LOC101884976	XM_005156112.4	273	gene-LOC101884976	0.098569	-2.55557752513539	TRUE
NC_133187.1	10254802	10254916	115	*	20	Promoter (2-3kb)	13	10252401	10313149	60749	1	ppp1r9bb	XM_009306518.5	2401	gene-ppp1r9bb	0.9792125	-1.19615394370531	TRUE
NC_133187.1	24149356	24149418	63	*	15	5' UTR	13	24145617	24185369	39753	1	hdlbpb	XM_021480308.2	3739	gene-hdlbpb	4.325244	-0.356253661380547	TRUE
NC_133187.1	24248114	24248300	187	*	40	Promoter (<=1kb)	13	24189677	24248310	58634	2	neurl4	XM_021480310.3	10	gene-neurl4	3.1280515	-0.559577528950439	TRUE
NC_133187.1	27005607	27005651	45	*	25	Promoter (<=1kb)	13	27005279	27070308	65030	1	mta3	XM_073917258.1	328	gene-mta3	33.5495895	0.922208972293451	TRUE
NC_133187.1	29010131	29010226	96	*	25	Intron (XM_073917727.1/skap1, intron 8 of 9)	13	28970037	29023006	52970	1	skap1	XM_073917727.1	40094	gene-skap1	1.361744	-1.03402447943674	TRUE
NC_133187.1	29305171	29305271	101	*	23	Promoter (<=1kb)	13	29304840	29311373	6534	1	meox1	NM_001002450.2	331	gene-meox1	29.0011135	0.834197544765887	TRUE
NC_133187.1	32887730	32887800	71	*	16	Intron (XM_068224516.1/tcf7l2, intron 4 of 10)	13	32874554	32904821	30268	2	tcf7l2	XM_068224516.1	17021	gene-tcf7l2	13.959913	0.359921281547406	TRUE
NC_133187.1	32907205	32907283	79	*	20	Promoter (<=1kb)	13	32874554	32907528	32975	2	tcf7l2	XM_073917382.1	245	gene-tcf7l2	13.959913	0.359921281547406	TRUE
NC_133187.1	32990625	32990703	79	*	20	Intron (XM_068224489.1/tcf7l2, intron 3 of 14)	13	32874554	32998240	123687	2	tcf7l2	XM_068224489.1	7537	gene-tcf7l2	13.959913	0.359921281547406	TRUE
NC_133187.1	32997540	32997634	95	*	40	Promoter (<=1kb)	13	32874554	32998240	123687	2	tcf7l2	XM_068224489.1	606	gene-tcf7l2	13.959913	0.359921281547406	TRUE
NC_133187.1	33019712	33019753	42	*	14	Distal Intergenic	13	32874559	32998249	123691	2	tcf7l2	NM_131259.3	-21463	gene-tcf7l2	13.959913	0.359921281547406	TRUE
NC_133187.1	33221852	33221897	46	*	17	Intron (NM_001313750.1/vti1a, intron 5 of 7)	13	33053743	33316902	263160	2	vti1a	NM_001313750.1	95005	gene-vti1a	5.5985395	-0.17625771502891	TRUE
NC_133187.1	33655001	33655030	30	*	14	Intron (XM_005156347.5/rnf157, intron 18 of 18)	13	33624393	33663305	38913	1	rnf157	XM_005156347.5	30608	gene-rnf157	2.6461815	-0.702450530669777	TRUE
NC_133187.1	36631013	36631118	106	*	25	Intron (XM_073918668.1/bahcc1b, intron 1 of 28)	13	36472380	36667099	194720	2	bahcc1b	XM_073918668.1	35981	gene-bahcc1b	7.784825	-0.0316136276331798	TRUE
NC_133187.1	43456034	43456172	139	*	16	Promoter (<=1kb)	13	43456063	43506447	50385	1	epc1a	XM_689970.10	0	gene-epc1a	14.8191255	0.395974183358518	TRUE
NC_133187.1	45849760	45849863	104	*	17	Promoter (<=1kb)	13	45848296	45850000	1705	2	foxi1	NM_181735.1	137	gene-foxi1	7.0319215	-0.0438772508528028	TRUE
NC_133187.1	50264578	50264687	110	*	16	5' UTR	13	50236410	50272459	36050	2	adamts14	XM_073918962.1	7772	gene-adamts14	1.182624	-1.13854301418694	TRUE
NC_133187.1	51684003	51684073	71	*	15	Promoter (2-3kb)	13	51681386	51684910	3525	1	lrit1b	NM_001042753.1	2617	gene-lrit1b	0.125892	-2.48599491319993	TRUE
NC_133188.1	1779169	1779342	174	*	39	Promoter (<=1kb)	14	1778863	1813691	34829	1	bmp5	XM_073919454.1	306	gene-bmp5	15.0312695	0.428888465338241	TRUE
NC_133188.1	2845528	2845930	403	*	34	Promoter (1-2kb)	14	2825160	2847532	22373	2	eml4	XM_073920526.1	1602	gene-eml4	12.394418	0.316105794453001	TRUE
NC_133188.1	3887119	3887189	71	*	16	Promoter (<=1kb)	14	3886746	3898618	11873	1	lrrc73	XM_005156507.6	373	gene-lrrc73	0.3886825	-1.8650235546092	TRUE
NC_133188.1	7947983	7948120	138	*	30	Intron (XM_073920581.1/gbf1, intron 6 of 43)	14	7884068	8098087	214020	1	gbf1	XM_073920581.1	63915	gene-gbf1	3.7318715	-0.447946251813857	TRUE
NC_133188.1	9744902	9744930	29	*	14	Promoter (<=1kb)	14	9739800	9744914	5115	2	neff2	NM_001201557.1	0	gene-neff2	0.356617	-1.9479752451235	TRUE
NC_133188.1	10701864	10701969	106	*	18	Intron (XM_073919280.1/six3a, intron 7 of 8)	14	10688997	10777863	88867	2	six3a	XM_073919280.1	75894	gene-six3a	9.416774	0.181399709881183	TRUE
NC_133188.1	10770719	10770817	99	*	17	Intron (XM_073919280.1/six3a, intron 3 of 8)	14	10688997	10777863	88867	2	six3a	XM_073919280.1	7046	gene-six3a	9.416774	0.181399709881183	TRUE
NC_133188.1	11856802	11856847	46	*	19	Promoter (<=1kb)	14	11856582	11865124	8543	1	zbtb18	NM_001082952.2	220	gene-zbtb18	17.9028755	0.520254136849381	TRUE
NC_133188.1	13166535	13166733	199	*	20	Promoter (<=1kb)	14	13165614	13178258	12645	1	zgc:100846	XR_012388522.1	921	gene-zgc:100846	3.4624295	-0.538664146425812	TRUE
NC_133188.1	15397722	15397864	143	*	21	Promoter (2-3kb)	14	15395209	15401477	6269	1	emx1	NM_198144.2	2513	gene-emx1	3.8898625	-0.482879014582595	TRUE
NC_133188.1	18749587	18749642	56	*	23	Intron (XR_012388641.1/kcnma1a, intron 9 of 24)	14	18504202	18848720	344519	1	kcnma1a	XR_012388641.1	245385	gene-kcnma1a	2.4564275	-0.72387185253999	TRUE
NC_133188.1	18977085	18977161	77	*	17	Intron (XM_073919573.1/lrmda, intron 5 of 7)	14	18851807	19449689	597883	2	lrmda	XM_073919573.1	472528	gene-lrmda	1.483606	-1.05475169576161	TRUE
NC_133188.1	19505672	19505737	66	*	15	Distal Intergenic	14	19453757	19456335	2579	1	znf503	NM_198840.3	51915	gene-znf503	49.603454	1.1614503933311	TRUE
NC_133188.1	22860364	22860493	130	*	25	Distal Intergenic	14	22879825	22912720	32896	2	fam204a	NM_001002536.1	52227	gene-fam204a	17.8461965	0.476407833038562	TRUE
NC_133188.1	25494422	25494515	94	*	20	5' UTR	14	25427191	25513354	86164	1	usp54a	XM_073919694.1	67231	gene-usp54a	8.851323	0.0982825599927314	TRUE
NC_133188.1	26850429	26850583	155	*	29	Promoter (<=1kb)	14	26819393	26851568	32176	2	map3k21	XM_073920841.1	985	gene-map3k21	5.752421	-0.20220358554123	TRUE
NC_133188.1	27209466	27209599	134	*	25	Promoter (<=1kb)	14	27209469	27242725	33257	1	pgbd5	NM_001145605.1	0	gene-pgbd5	0.5659675	-1.94864245313071	TRUE
NC_133188.1	28124875	28124975	101	*	42	Promoter (<=1kb)	14	28086038	28124935	38898	2	kat6b	XM_009307391.4	0	gene-kat6b	5.9101975	-0.196150390372319	TRUE
NC_133188.1	29234888	29235030	143	*	21	Intron (XM_073919567.1/pdlim1, intron 1 of 4)	14	28981001	29515563	534563	2	pdlim1	XM_073919567.1	280533	gene-pdlim1	55.68991	1.2368743953561	TRUE
NC_133188.1	29500901	29500976	76	*	14	Intron (XM_073919567.1/pdlim1, intron 1 of 4)	14	28981001	29515563	534563	2	pdlim1	XM_073919567.1	14587	gene-pdlim1	55.68991	1.2368743953561	TRUE
NC_133188.1	31925435	31925617	183	*	35	Intron (NM_131521.2/fbxw4, intron 5 of 8)	14	31899357	31948081	48725	1	fbxw4	NM_131521.2	26078	gene-fbxw4	10.0941835	0.184561892975536	TRUE
NC_133188.1	32005517	32005579	63	*	18	Promoter (<=1kb)	14	32005093	32032696	27604	1	cnnm2a	XM_068212847.2	424	gene-cnnm2a	0.748433	-1.46283348731041	TRUE
NC_133188.1	32063398	32063655	258	*	24	Promoter (<=1kb)	14	32062798	32068148	5351	1	inaa	NM_001144784.1	600	gene-inaa	0.4644495	-1.69953371117511	TRUE
NC_133188.1	33080035	33080126	92	*	16	Intron (XM_073919506.1/cdhr1a, intron 1 of 23)	14	32869920	33091079	221160	2	cdhr1a	XM_073919506.1	10953	gene-cdhr1a	0.174782	-2.42145032410884	TRUE
NC_133188.1	33197258	33197320	63	*	20	Distal Intergenic	14	33161072	33194013	32942	1	pax2a	XM_073919244.1	36186	gene-pax2a	12.6003185	0.297508672691488	TRUE
NC_133188.1	33248241	33248313	73	*	21	Distal Intergenic	14	33281973	33286828	4856	1	LOC141377198	XR_012389339.1	-33660	gene-LOC141377198	0.061572	-2.86022216390206	TRUE
NC_133188.1	35011202	35011357	156	*	28	Intron (XM_068212822.2/six6a, intron 1 of 2)	14	34990481	35013830	23350	1	six6a	XM_068212822.2	20721	gene-six6a	2.3675495	-0.762779889032351	TRUE
NC_133188.1	38798658	38798758	101	*	17	Promoter (<=1kb)	14	38798490	38849400	50911	1	jag1b	NM_131863.2	168	gene-jag1b	5.4733795	-0.21380494867049	TRUE
NC_133188.1	39649757	39649911	155	*	32	Promoter (<=1kb)	14	39617489	39650326	32838	2	map3k9	XM_073920181.1	415	gene-map3k9	0.237076	-2.2095782523351	TRUE
NC_133188.1	40106767	40106909	143	*	19	3' UTR	14	40088347	40109998	21652	1	si:ch211-67f24.7	XM_003199741.7	18420	gene-si:ch211-67f24.7	0.443052	-1.78053669576869	TRUE
NC_133188.1	43043630	43043721	92	*	26	Promoter (<=1kb)	14	43043354	43044669	1316	1	marveld1	NM_001202417.1	276	gene-marveld1	11.8878965	0.243652675175131	TRUE
NC_133188.1	44015330	44015395	66	*	15	Promoter (1-2kb)	14	43975231	44017333	42103	2	cnnm1	XM_073919647.1	1938	gene-cnnm1	0.1185665	-2.81216342394553	TRUE
NC_133188.1	44281557	44281627	71	*	19	Intron (XM_068212824.2/nkx1.2la, intron 3 of 5)	14	44276186	44295598	19413	1	nkx1.2la	XM_068212824.2	5371	gene-nkx1.2la	1.121947	-1.13286867584355	TRUE
NC_133188.1	45539919	45540010	92	*	24	Promoter (<=1kb)	14	45539109	45545988	6880	1	cyp1b1	NM_001145708.1	810	gene-cyp1b1	1.286345	-1.16889921223995	TRUE
NC_133188.1	46158715	46158825	111	*	18	Promoter (1-2kb)	14	46144492	46160481	15990	2	fam83ha	XM_688722.10	1656	gene-fam83ha	2.463059	-0.739721300791381	TRUE
NC_133188.1	53388227	53388278	52	*	15	3' UTR	14	53387531	53525307	137777	2	arid4b	XM_003199758.7	137029	gene-arid4b	1.7974605	-0.919749173768267	TRUE
NC_133188.1	55992936	55992967	32	*	14	Intron (XM_073920398.1/inpp5a, intron 4 of 15)	14	55883766	56095545	211780	2	inpp5a	XM_073920398.1	102578	gene-inpp5a	3.418347	-0.616779326184138	TRUE
NC_133189.1	590411	590478	68	*	15	Promoter (<=1kb)	15	486747	590961	104215	2	fat4	XM_073922401.1	483	gene-fat4	1.7643685	-0.93850670490223	TRUE
NC_133189.1	2907115	2907828	714	*	83	Promoter (1-2kb)	15	2895596	2909477	13882	2	si:ch73-233f7.1	NM_001365180.1	1649	gene-si:ch73-233f7.1	0.5914415	-1.56060326860871	TRUE
NC_133189.1	3034318	3034480	163	*	41	Promoter (<=1kb)	15	2996192	3034464	38273	2	LOC137487557	XR_011006160.2	0	gene-LOC137487557	0.051269	-2.92017023204118	TRUE
NC_133189.1	5936965	5937024	60	*	15	Promoter (<=1kb)	15	5924442	5937033	12592	2	pcgf1	XM_009307695.5	9	gene-pcgf1	14.893543	0.419638063232311	TRUE
NC_133189.1	17217674	17217826	153	*	18	Intron (XR_012389663.1/LOC101882685, intron 7 of 7)	15	17101204	17497349	396146	2	LOC101882685	XR_012389663.1	279523	gene-LOC101882685	1.4129535	-0.94964076229776	TRUE
NC_133189.1	17243892	17243962	71	*	23	Intron (XR_012389663.1/LOC101882685, intron 7 of 7)	15	17101204	17497349	396146	2	LOC101882685	XR_012389663.1	253387	gene-LOC101882685	1.4129535	-0.94964076229776	TRUE
NC_133189.1	17270556	17270726	171	*	27	Intron (XR_012389663.1/LOC101882685, intron 7 of 7)	15	17101204	17497349	396146	2	LOC101882685	XR_012389663.1	226623	gene-LOC101882685	1.4129535	-0.94964076229776	TRUE
NC_133189.1	18043595	18043716	122	*	20	Promoter (<=1kb)	15	18040642	18044013	3372	2	dusp1	NM_213067.2	297	gene-dusp1	35.863763	0.936363968254553	TRUE
NC_133189.1	18663009	18663138	130	*	23	Promoter (<=1kb)	15	18662395	18675674	13280	1	prpf19	NM_201467.1	614	gene-prpf19	173.659775	1.9156655370822	TRUE
NC_133189.1	18797312	18797372	61	*	15	Promoter (1-2kb)	15	18756772	18798743	41972	2	maml1	XM_005157216.6	1371	gene-maml1	8.35953	0.0359289485441931	TRUE
NC_133189.1	35452259	35452293	35	*	14	Promoter (1-2kb)	15	35426530	35453734	27205	2	sesn4	XM_009291172.5	1441	gene-sesn4	4.9933615	-0.280929497643148	TRUE
NC_133189.1	36545053	36545228	176	*	17	Promoter (<=1kb)	15	36541482	36545626	4145	2	zic3	NM_001001950.2	398	gene-zic3	23.4537215	0.694406459293669	TRUE
NC_133189.1	38065740	38065811	72	*	18	Promoter (<=1kb)	15	38065069	38083438	18370	1	cul4b	NM_001122844.1	671	gene-cul4b	25.9729285	0.757960429801968	TRUE
NC_133189.1	38065875	38065974	100	*	20	Promoter (<=1kb)	15	38065069	38083438	18370	1	cul4b	NM_001122844.1	806	gene-cul4b	25.9729285	0.757960429801968	TRUE
NC_133189.1	38621115	38621156	42	*	15	Promoter (<=1kb)	15	38561082	38621138	60057	2	cyfip2	XM_073921055.1	0	gene-cyfip2	13.893363	0.316809050994129	TRUE
NC_133189.1	43469709	43469837	129	*	24	Promoter (<=1kb)	15	43449937	43470422	20486	2	gsr	NM_001020554.1	585	gene-gsr	21.35343	0.608077759364772	TRUE
NC_133189.1	44990324	44990429	106	*	16	Promoter (<=1kb)	15	44902791	44990301	87511	2	pcdh19	XM_009291121.5	-23	gene-pcdh19	15.8756705	0.44241692170501	TRUE
NC_133189.1	45893643	45893717	75	*	14	Promoter (<=1kb)	15	45884896	45893795	8900	2	tmem35	XM_073921676.1	78	gene-tmem35	33.3880905	0.883284717000007	TRUE
NC_133189.1	54962699	54962807	109	*	24	5' UTR	15	54889277	55082775	193499	1	ctnna1	NM_131456.2	73422	gene-ctnna1	54.125203	1.18798517930109	TRUE
NC_133189.1	54963093	54963195	103	*	16	5' UTR	15	54889277	55082775	193499	1	ctnna1	NM_131456.2	73816	gene-ctnna1	54.125203	1.18798517930109	TRUE
