seqnames	start	end	width	strand	phastcons	annotation	geneChr	geneStart	geneEnd	geneLength	geneStrand	geneId	transcriptId	distanceToTSS	gene_name	mean_tpm	z_fpkm	is_active
NC_133184.1	37585195	37585395	201	*	17	Intron (XM_073911980.1/mab21l3, intron 6 of 8)	10	37577212	37588098	10887	1	mab21l3	XM_073911980.1	7983	gene-mab21l3	0.319578	-1.81582310999311	TRUE
NC_133184.1	38278707	38278782	76	*	15	Intron (XM_073912904.1/lrp1bb, intron 50 of 95)	10	37737072	38404478	667407	1	lrp1bb	XM_073912904.1	541635	gene-lrp1bb	0.2384395	-2.1803644583342	TRUE
NC_133184.1	38284508	38284593	86	*	19	Intron (XM_073912904.1/lrp1bb, intron 54 of 95)	10	37737072	38404478	667407	1	lrp1bb	XM_073912904.1	547436	gene-lrp1bb	0.2384395	-2.1803644583342	TRUE
NC_133184.1	38358631	38358835	205	*	23	Intron (XM_073912904.1/lrp1bb, intron 80 of 95)	10	37737072	38404478	667407	1	lrp1bb	XM_073912904.1	621559	gene-lrp1bb	0.2384395	-2.1803644583342	TRUE
NC_133184.1	38989691	38989784	94	*	18	Intron (NM_130967.1/gli2a, intron 9 of 13)	10	38852288	39007675	155388	1	gli2a	NM_130967.1	137403	gene-gli2a	19.432321	0.58590642526634	TRUE
NC_133184.1	39035471	39035552	82	*	21	Intron (NM_001039828.1/slc15a2, intron 8 of 22)	10	39031005	39050439	19435	1	slc15a2	NM_001039828.1	4466	gene-slc15a2	5.7771965	-0.115388499867813	TRUE
NC_133184.1	39734064	39734225	162	*	36	Promoter (2-3kb)	10	39582464	39736406	153943	2	adcy5	NM_001171585.3	2181	gene-adcy5	1.244212	-1.20053457596878	TRUE
NC_133184.1	39996413	39996478	66	*	16	Intron (XM_068223402.1/clasp1a, intron 40 of 43)	10	39876589	40004574	127986	1	clasp1a	XM_068223402.1	119824	gene-clasp1a	11.1532415	0.22646031839202	TRUE
NC_133184.1	40094835	40094914	80	*	17	Intron (XM_684872.10/plcd4b, intron 8 of 15)	10	40084987	40102811	17825	1	plcd4b	XM_684872.10	9848	gene-plcd4b	1.495861	-0.941745278548764	TRUE
NC_133184.1	40114893	40115103	211	*	19	Promoter (2-3kb)	10	40112709	40119972	7264	1	bcs1l	NM_201182.2	2184	gene-bcs1l	14.25939	0.359305541594186	TRUE
NC_133184.1	40218336	40218439	104	*	15	Promoter (2-3kb)	10	40215350	40230730	15381	1	lmln	XM_684004.10	2986	gene-lmln	1.491159	-1.10001579359045	TRUE
NC_133184.1	40245420	40245495	76	*	17	Intron (XM_683921.9/osbpl11, intron 5 of 12)	10	40237824	40273059	35236	1	osbpl11	XM_683921.9	7596	gene-osbpl11	2.3766385	-0.701550971954059	TRUE
NC_133184.1	40672340	40672553	214	*	22	5' UTR	10	40498650	40707488	208839	1	map2	XM_009304861.4	173690	gene-map2	5.0420075	-0.25632852370638	TRUE
NC_133184.1	40676557	40676629	73	*	17	Intron (XM_009304861.4/map2, intron 9 of 19)	10	40498650	40707488	208839	1	map2	XM_009304861.4	177907	gene-map2	5.0420075	-0.25632852370638	TRUE
NC_133184.1	40697969	40698061	93	*	21	Intron (XM_009304861.4/map2, intron 17 of 19)	10	40498650	40707488	208839	1	map2	XM_009304861.4	199319	gene-map2	5.0420075	-0.25632852370638	TRUE
NC_133184.1	40744447	40744596	150	*	22	Promoter (2-3kb)	10	40741492	40793118	51627	1	cps1	XM_073912972.1	2955	gene-cps1	2.4323885	-0.831985810439571	TRUE
NC_133184.1	42463695	42463772	78	*	15	Intron (XM_681540.10/abca12, intron 53 of 75)	10	42414057	42575094	161038	2	abca12	XM_681540.10	111322	gene-abca12	2.6197575	-0.704169222997722	TRUE
NC_133184.1	42710780	42710824	45	*	17	Intron (XM_068223334.2/pms1, intron 9 of 11)	10	42694951	42753538	58588	2	pms1	NM_201319.2	42714	gene-pms1	3.7052995	-0.453405194816254	TRUE
NC_133184.1	42836110	42836198	89	*	15	Intron (XR_012385590.1/LOC141376184, intron 1 of 2)	10	42824170	42847987	23818	2	LOC141376184	XR_012385590.1	11789	gene-LOC141376184	0.137809	-2.26773275186221	TRUE
NC_133184.1	43252459	43252515	57	*	16	5' UTR	10	43246460	43410804	164345	1	spegb	XM_009304895.4	5999	gene-spegb	2.7883985	-0.689076711114377	TRUE
NC_133184.1	43337283	43337361	79	*	15	Intron (XM_009304895.4/spegb, intron 3 of 40)	10	43246460	43410804	164345	1	spegb	XM_009304895.4	90823	gene-spegb	2.7883985	-0.689076711114377	TRUE
NC_133184.1	43366587	43366768	182	*	28	Intron (XM_009304895.4/spegb, intron 13 of 40)	10	43246460	43410804	164345	1	spegb	XM_009304895.4	120127	gene-spegb	2.7883985	-0.689076711114377	TRUE
NC_133184.1	43469202	43469340	139	*	19	Intron (XM_009304902.5/ctdsp1, intron 6 of 6)	10	43419902	43471172	51271	1	ctdsp1	XM_009304902.5	49300	gene-ctdsp1	22.3549845	0.668302238061347	TRUE
NC_133184.1	44395142	44395191	50	*	15	Intron (NM_001145782.1/col5a2a, intron 33 of 53)	10	44385435	44429877	44443	2	col5a2a	NM_001145782.1	34686	gene-col5a2a	39.9497115	1.00652652927547	TRUE
NC_133184.1	44548376	44548466	91	*	16	Intron (XM_073913091.1/ttn.1, intron 88 of 207)	10	44466504	44607444	140941	2	ttn.1	XM_073913091.1	58978	gene-ttn.1	1.7930315	-0.9298511968473	TRUE
NC_133184.1	44599968	44600135	168	*	18	Intron (XM_073913091.1/ttn.1, intron 9 of 207)	10	44466504	44607444	140941	2	ttn.1	XM_073913091.1	7309	gene-ttn.1	1.7930315	-0.9298511968473	TRUE
NC_133184.1	44711597	44711692	96	*	27	Intron (XM_068223493.2/ttn.2, intron 114 of 229)	10	44628471	44807682	179212	2	ttn.2	XM_068223493.2	95990	gene-ttn.2	1.6158135	-0.995175150643656	TRUE
NC_133184.1	45536056	45536363	308	*	48	Promoter (<=1kb)	10	45535834	45619063	83230	1	ube2e3	NM_200921.3	222	gene-ube2e3	98.4755865	1.56350877172315	TRUE
NC_133184.1	45730993	45731058	66	*	15	Intron (XM_068223674.2/itga4, intron 1 of 29)	10	45722440	45830345	107906	1	itga4	XM_068223674.2	8553	gene-itga4	2.901547	-0.673323576072118	TRUE
NC_133184.1	46021733	46021821	89	*	19	Intron (NM_001089474.1/cerkl, intron 1 of 12)	10	45834559	46030468	195910	2	cerkl	NM_001089474.1	8647	gene-cerkl	0.7922055	-1.42575664956404	TRUE
NC_133184.1	47343425	47343518	94	*	21	Intron (XM_021479019.3/adarb1b, intron 9 of 11)	10	47028477	47350210	321734	1	adarb1b	XM_021479019.3	314948	gene-adarb1b	1.897622	-0.88860661419911	TRUE
NC_133184.1	47770669	47770782	114	*	24	Intron (XM_005172529.6/hdac4, intron 16 of 26)	10	47689264	48089190	399927	2	hdac4	XM_005172529.6	318408	gene-hdac4	2.452404	-0.72815776951133	TRUE
NC_133184.1	49298626	49298700	75	*	18	Intron (XM_073913192.1/tns1b, intron 16 of 29)	10	49248384	49401033	152650	2	tns1b	XM_073913192.1	102333	gene-tns1b	5.097689	-0.315397917524647	TRUE
NC_133184.1	49915026	49915157	132	*	23	Intron (NM_212699.1/arpc2, intron 7 of 9)	10	49887245	49936457	49213	2	arpc2	NM_212699.1	21300	gene-arpc2	210.065413	2.03990734879585	TRUE
NC_133184.1	50343183	50343324	142	*	29	Intron (NM_001194987.2/lrp2a, intron 15 of 80)	10	50257631	50516897	259267	1	lrp2a	NM_001194987.2	85552	gene-lrp2a	1.9836955	-0.876406286821185	TRUE
NC_133184.1	50367847	50367913	67	*	17	Intron (NM_001194987.2/lrp2a, intron 25 of 80)	10	50257631	50516897	259267	1	lrp2a	NM_001194987.2	110216	gene-lrp2a	1.9836955	-0.876406286821185	TRUE
NC_133184.1	50372397	50372658	262	*	27	Intron (NM_001194987.2/lrp2a, intron 26 of 80)	10	50257631	50516897	259267	1	lrp2a	NM_001194987.2	114766	gene-lrp2a	1.9836955	-0.876406286821185	TRUE
NC_133184.1	50429738	50429964	227	*	31	Intron (NM_001194987.2/lrp2a, intron 43 of 80)	10	50257631	50516897	259267	1	lrp2a	NM_001194987.2	172107	gene-lrp2a	1.9836955	-0.876406286821185	TRUE
NC_133184.1	50487996	50488088	93	*	18	Intron (NM_001194987.2/lrp2a, intron 61 of 80)	10	50257631	50516897	259267	1	lrp2a	NM_001194987.2	230365	gene-lrp2a	1.9836955	-0.876406286821185	TRUE
NC_133184.1	50516786	50516854	69	*	15	3' UTR	10	50257631	50516897	259267	1	lrp2a	NM_001194987.2	259155	gene-lrp2a	1.9836955	-0.876406286821185	TRUE
NC_133184.1	51708990	51709108	119	*	17	Intron (XM_021479042.3/galnt3, intron 2 of 10)	10	51670729	51715431	44703	2	galnt3	XM_021479042.3	6323	gene-galnt3	0.8526285	-1.42843053665233	TRUE
NC_133184.1	53291671	53291725	55	*	15	Intron (XM_021479046.3/slc4a10b, intron 16 of 25)	10	53258670	53388336	129667	2	slc4a10b	XM_021479046.3	96611	gene-slc4a10b	0.090337	-2.71079747549401	TRUE
NC_133184.1	54053793	54053891	99	*	23	Intron (XM_009304986.5/tanc1b, intron 7 of 20)	10	54002497	54105308	102812	2	tanc1b	XM_009304986.5	51417	gene-tanc1b	1.62323	-1.06871314362104	TRUE
NC_133184.1	54424114	54424240	127	*	17	Intron (XM_073913296.1/LOC141376228, intron 8 of 18)	10	54388676	54436607	47932	2	LOC141376228	XM_073913296.1	12367	gene-LOC141376228	6.5346215	-0.0779777226280832	TRUE
NC_133184.1	54926786	54926895	110	*	24	Intron (XR_012384842.1/nme9, intron 19 of 19)	10	54675125	55137446	462322	1	nme9	XR_012384842.1	251661	gene-nme9	0.3891285	-1.86305705649093	TRUE
NC_133184.1	54974948	54975061	114	*	16	Intron (XR_012384842.1/nme9, intron 19 of 19)	10	54675125	55137446	462322	1	nme9	XR_012384842.1	299823	gene-nme9	0.3891285	-1.86305705649093	TRUE
NC_133184.1	56267412	56267466	55	*	15	Intron (NM_001144040.2/cog3, intron 10 of 22)	10	56235720	56286743	51024	2	cog3	NM_001144040.2	19277	gene-cog3	8.4280495	0.0408429432174562	TRUE
NC_133184.1	56733747	56733864	118	*	17	5' UTR	10	56548604	56738968	190365	1	frmpd4	XM_021479059.3	185143	gene-frmpd4	1.3581695	-1.0511322551464	TRUE
NC_133184.1	56738213	56738304	92	*	16	5' UTR	10	56548604	56738968	190365	1	frmpd4	XM_021479059.3	189609	gene-frmpd4	1.3581695	-1.0511322551464	TRUE
NC_133184.1	57661144	57661224	81	*	21	Intron (XM_073911460.1/nlgn4xb, intron 2 of 6)	10	57606429	57706771	100343	1	nlgn4xb	XM_073911460.1	54715	gene-nlgn4xb	0.140899	-2.74937835400737	TRUE
NC_133184.1	58200161	58200223	63	*	14	Intron (NM_001017557.1/septin10, intron 8 of 9)	10	58186830	58204712	17883	1	septin10	NM_001017557.1	13331	gene-septin10	70.7776395	1.38072739012571	TRUE
NC_133184.1	58563685	58563740	56	*	15	Intron (XR_012385730.1/tbc1d8, intron 11 of 14)	10	58538299	58572402	34104	1	tbc1d8	XR_012385730.1	25386	gene-tbc1d8	2.1725795	-0.796611879312818	TRUE
NC_133184.1	58573340	58573406	67	*	16	Intron (XM_073913349.1/tbc1d8, intron 17 of 19)	10	58538299	58581031	42733	1	tbc1d8	XM_073913349.1	35041	gene-tbc1d8	2.1725795	-0.796611879312818	TRUE
NC_133184.1	58610849	58611001	153	*	26	Intron (NM_131320.3/lcp1, intron 8 of 15)	10	58605836	58626903	21068	2	lcp1	NM_131320.3	15902	gene-lcp1	10.41172	0.166882122758449	TRUE
NC_133184.1	58670172	58670234	63	*	15	Promoter (<=1kb)	10	58669997	58736105	66109	1	rab3gap1	NM_001077788.2	175	gene-rab3gap1	7.574808	-0.00261560512857552	TRUE
NC_133184.1	58735686	58735759	74	*	22	3' UTR	10	58669997	58736105	66109	1	rab3gap1	NM_001077788.2	65689	gene-rab3gap1	7.574808	-0.00261560512857552	TRUE
NC_133185.1	363898	363950	53	*	15	Promoter (1-2kb)	11	354046	365940	11895	2	hlcs	XM_073914293.1	1990	gene-hlcs	9.7636195	0.154541324756624	TRUE
NC_133185.1	371656	371887	232	*	42	Intron (NM_001347739.1/dyrk1aa, intron 11 of 12)	11	369176	383375	14200	2	dyrk1aa	NM_001347739.1	11488	gene-dyrk1aa	17.573027	0.503555867268915	TRUE
NC_133185.1	389391	389438	48	*	17	Intron (XM_073914285.1/ttc3, intron 45 of 45)	11	388903	416793	27891	2	ttc3	XM_073914285.1	27355	gene-ttc3	11.1455585	0.224515825846735	TRUE
NC_133185.1	598699	598788	90	*	19	Intron (NM_199984.2/emsy, intron 14 of 20)	11	593212	613500	20289	2	emsy	NM_199984.2	14712	gene-emsy	12.6073965	0.317509648940507	TRUE
NC_133185.1	615848	615963	116	*	18	Promoter (2-3kb)	11	593212	613504	20293	2	emsy	XR_012385833.1	-2344	gene-emsy	12.6073965	0.317509648940507	TRUE
NC_133185.1	806903	807103	201	*	23	Intron (XM_695909.9/arvcfa, intron 11 of 16)	11	773471	813020	39550	1	arvcfa	XM_695909.9	33432	gene-arvcfa	0.265585	-2.11091451917213	TRUE
NC_133185.1	1698988	1699151	164	*	27	Intron (XM_021479098.3/opn4xa, intron 4 of 9)	11	1687840	1727023	39184	2	opn4xa	XM_021479098.3	27872	gene-opn4xa	0.1425775	-2.4533754631725	TRUE
NC_133185.1	4477445	4477554	110	*	27	Intron (XM_073914331.1/ttc28, intron 10 of 23)	11	4012773	4513811	501039	1	ttc28	XM_073914331.1	464672	gene-ttc28	3.615235	-0.476456866898261	TRUE
NC_133185.1	4570578	4570680	103	*	17	Promoter (2-3kb)	11	4568230	4588637	20408	1	mn1a	XM_695830.11	2348	gene-mn1a	14.3518825	0.370800033250583	TRUE
NC_133185.1	5476467	5476511	45	*	19	Intron (NM_001110460.1/hnrnpd, intron 7 of 7)	11	5475128	5491502	16375	2	hnrnpd	NM_001110460.1	14991	gene-hnrnpd	40.6423735	1.03334831610463	TRUE
NC_133185.1	5516909	5516985	77	*	15	Intron (XM_021474198.3/tmem150c, intron 8 of 8)	11	5511284	5533331	22048	2	tmem150c	XM_021474198.3	16346	gene-tmem150c	0.1625625	-2.28033527169072	TRUE
NC_133185.1	6484153	6484268	116	*	18	3' UTR	11	6382383	6486047	103665	1	map3k1	XM_005155507.6	101770	gene-map3k1	5.6238895	-0.155023934637911	TRUE
NC_133185.1	7010759	7010862	104	*	17	Intron (NM_200058.1/reep5, intron 3 of 4)	11	6989783	7011509	21727	1	reep5	NM_200058.1	20976	gene-reep5	81.9485005	1.45390764390373	TRUE
NC_133185.1	7332409	7332483	75	*	15	Intron (XM_002663490.7/ppip5k2, intron 25 of 30)	11	7288821	7381976	93156	2	ppip5k2	XM_002663490.7	49493	gene-ppip5k2	7.848482	-0.00836415737400342	TRUE
NC_133185.1	8231116	8231222	107	*	18	Promoter (1-2kb)	11	8229659	8252753	23095	1	ggcx	XM_003199291.7	1457	gene-ggcx	18.366888	0.535733601450147	TRUE
NC_133185.1	8491326	8491383	58	*	18	Promoter (2-3kb)	11	8469331	8493695	24365	2	osbp2a	XM_073914412.1	2312	gene-osbp2a	0.1175645	-2.94605762123804	TRUE
NC_133185.1	8711140	8711250	111	*	17	Intron (XM_692841.10/dhx29, intron 25 of 26)	11	8707356	8749945	42590	2	dhx29	XM_692841.10	38695	gene-dhx29	6.0810875	-0.132519212314843	TRUE
NC_133185.1	8722925	8723144	220	*	18	Intron (XM_692841.10/dhx29, intron 17 of 26)	11	8707356	8749945	42590	2	dhx29	XM_692841.10	26801	gene-dhx29	6.0810875	-0.132519212314843	TRUE
NC_133185.1	9187862	9188005	144	*	25	Promoter (<=1kb)	11	9187113	9189196	2084	1	aplnrb	NM_001030197.2	749	gene-aplnrb	10.8391395	0.212838144130476	TRUE
NC_133185.1	10328652	10328728	77	*	16	Intron (XM_073914455.1/rabgap1, intron 7 of 26)	11	10278003	10427974	149972	1	rabgap1	XM_073914455.1	50649	gene-rabgap1	6.995014	-0.098355692033171	TRUE
NC_133185.1	10331242	10331350	109	*	27	Intron (XM_073914455.1/rabgap1, intron 9 of 26)	11	10278003	10427974	149972	1	rabgap1	XM_073914455.1	53239	gene-rabgap1	6.995014	-0.098355692033171	TRUE
NC_133185.1	10395014	10395093	80	*	18	Intron (XM_073914455.1/rabgap1, intron 20 of 26)	11	10278003	10427974	149972	1	rabgap1	XM_073914455.1	117011	gene-rabgap1	6.995014	-0.098355692033171	TRUE
NC_133185.1	10427735	10427777	43	*	15	3' UTR	11	10278003	10427974	149972	1	rabgap1	XM_073914455.1	149732	gene-rabgap1	6.995014	-0.098355692033171	TRUE
NC_133185.1	11546504	11546628	125	*	18	Intron (XR_012386155.1/exd3, intron 18 of 19)	11	11522165	11626941	104777	2	exd3	XR_012386155.1	80313	gene-exd3	2.744798	-0.590182788024509	TRUE
NC_133185.1	11739457	11739536	80	*	15	Intron (XM_073913984.1/ugcg, intron 4 of 8)	11	11695839	11754320	58482	1	ugcg	XM_073913984.1	43618	gene-ugcg	6.0233425	-0.131977077049522	TRUE
NC_133185.1	11934877	11934928	52	*	14	Intron (NM_199599.2/hsdl2, intron 5 of 10)	11	11923251	11938680	15430	1	hsdl2	NM_199599.2	11626	gene-hsdl2	98.880932	1.57532418967885	TRUE
NC_133185.1	12437993	12438049	57	*	16	Intron (XM_021479088.3/ppwd1, intron 7 of 10)	11	12426370	12447188	20819	1	ppwd1	XM_021479088.3	11623	gene-ppwd1	30.1230955	0.852440879209404	TRUE
NC_133185.1	16753822	16753927	106	*	17	Intron (XM_068223920.1/skor2, intron 7 of 8)	11	16751447	16761708	10262	2	skor2	XM_068223920.1	7781	gene-skor2	3.1357615	-0.549234373664333	TRUE
NC_133185.1	17173949	17174128	180	*	32	Intron (NM_001290015.1/smad2, intron 5 of 11)	11	17150394	17209422	59029	2	smad2	NM_001290015.1	35294	gene-smad2	17.4404395	0.490789739004363	TRUE
NC_133185.1	17585056	17585152	97	*	28	3' UTR	11	17535075	17585207	50133	1	vldlr	NM_200923.2	49981	gene-vldlr	5.7030365	-0.192482071854572	TRUE
NC_133185.1	18324925	18325239	315	*	22	Intron (XM_005155556.5/lmnb1, intron 5 of 11)	11	18317813	18338472	20660	1	lmnb1	XM_005155556.5	7112	gene-lmnb1	160.373977	1.88917714360653	TRUE
NC_133185.1	18391032	18391161	130	*	24	Intron (NM_001423788.1/megf10, intron 6 of 24)	11	18351594	18444060	92467	1	megf10	NM_001423788.1	39438	gene-megf10	4.683697	-0.286947042792979	TRUE
NC_133185.1	18790414	18790488	75	*	15	Promoter (<=1kb)	11	18771568	18790872	19305	2	LOC568883	XM_003199319.7	384	gene-LOC568883	3.9988775	-0.341505389381361	TRUE
NC_133185.1	21830215	21830336	122	*	19	Intron (XM_073914587.1/unc13bb, intron 17 of 39)	11	21714199	21862353	148155	1	unc13bb	XM_073914587.1	116016	gene-unc13bb	2.009037	-0.84256978873831	TRUE
NC_133185.1	22016245	22016319	75	*	15	Intron (XM_021479300.2/depdc5, intron 39 of 42)	11	22013245	22064153	50909	2	depdc5	XM_021479300.2	47834	gene-depdc5	7.995492	0.0206886229428542	TRUE
NC_133185.1	22060397	22060474	78	*	20	Intron (XM_021479300.2/depdc5, intron 9 of 42)	11	22013245	22064153	50909	2	depdc5	XM_021479300.2	3679	gene-depdc5	7.995492	0.0206886229428542	TRUE
NC_133185.1	22061485	22061547	63	*	15	Promoter (2-3kb)	11	22013245	22064153	50909	2	depdc5	XM_021479300.2	2606	gene-depdc5	7.995492	0.0206886229428542	TRUE
NC_133185.1	22061620	22061710	91	*	21	Promoter (2-3kb)	11	22013245	22064153	50909	2	depdc5	XM_021479300.2	2443	gene-depdc5	7.995492	0.0206886229428542	TRUE
NC_133185.1	22061791	22061883	93	*	15	Promoter (2-3kb)	11	22013245	22064153	50909	2	depdc5	XM_021479300.2	2270	gene-depdc5	7.995492	0.0206886229428542	TRUE
NC_133185.1	22262101	22262227	127	*	30	Intron (XM_073913960.1/sppl3, intron 5 of 11)	11	22077323	22280883	203561	1	sppl3	XM_073913960.1	184778	gene-sppl3	18.0359145	0.51490430737857	TRUE
NC_133185.1	22262376	22262437	62	*	18	Intron (XM_073913960.1/sppl3, intron 7 of 11)	11	22077323	22280883	203561	1	sppl3	XM_073913960.1	185053	gene-sppl3	18.0359145	0.51490430737857	TRUE
NC_133185.1	22313385	22313450	66	*	15	Promoter (2-3kb)	11	22310890	22314561	3672	1	LOC137496576	XR_011017015.2	2495	gene-LOC137496576	0.2463995	-2.11982548922269	TRUE
NC_133185.1	22438778	22438832	55	*	16	Promoter (<=1kb)	11	22438479	22502709	64231	1	kcnn2	XM_068223939.2	299	gene-kcnn2	0.977802	-1.23277304628046	TRUE
NC_133185.1	22512924	22512984	61	*	18	Intron (XR_012386206.1/kcnn2, intron 6 of 8)	11	22438479	22530607	92129	1	kcnn2	XR_012386206.1	74445	gene-kcnn2	0.977802	-1.23277304628046	TRUE
NC_133185.1	23848475	23848628	154	*	34	Intron (XM_005155631.6/dpysl2b, intron 3 of 14)	11	23824673	23873618	48946	1	dpysl2b	XM_005155631.6	23802	gene-dpysl2b	26.3200635	0.748091389294616	TRUE
NC_133185.1	24431750	24431849	100	*	17	5' UTR	11	24425364	24439498	14135	1	atp6v1b2	XM_073913606.1	6386	gene-atp6v1b2	5.0926275	-0.262634670797059	TRUE
NC_133185.1	24943356	24943484	129	*	18	Intron (XM_005155295.6/xpo7, intron 8 of 27)	11	24933106	24964201	31096	1	xpo7	XM_005155295.6	10250	gene-xpo7	28.10407	0.792378009889491	TRUE
NC_133185.1	25296183	25296260	78	*	15	Intron (XM_009305250.5/loxl2a, intron 6 of 13)	11	25282369	25320916	38548	2	loxl2a	XM_009305250.5	24656	gene-loxl2a	7.312116	-0.0371596539189219	TRUE
NC_133185.1	25436488	25436604	117	*	16	Intron (XM_021479326.3/nsd3, intron 17 of 22)	11	25412490	25461188	48699	2	nsd3	XM_021479326.3	24584	gene-nsd3	7.0482515	-0.0802101913421082	TRUE
NC_133185.1	25460034	25460083	50	*	14	Promoter (1-2kb)	11	25412490	25461188	48699	2	nsd3	XM_021479326.3	1105	gene-nsd3	7.0482515	-0.0802101913421082	TRUE
NC_133185.1	25465564	25465689	126	*	22	Promoter (2-3kb)	11	25463329	25472309	8981	1	letm2	XR_012386262.1	2235	gene-letm2	25.294252	0.714548335820445	TRUE
NC_133185.1	25468772	25468858	87	*	19	Intron (XR_012386262.1/letm2, intron 4 of 6)	11	25463329	25472309	8981	1	letm2	XR_012386262.1	5443	gene-letm2	25.294252	0.714548335820445	TRUE
NC_133185.1	25472831	25472913	83	*	16	Intron (XM_001339351.10/letm2, intron 7 of 10)	11	25463329	25478226	14898	1	letm2	XM_001339351.10	9502	gene-letm2	25.294252	0.714548335820445	TRUE
NC_133185.1	26345712	26345802	91	*	26	Intron (XR_012386276.1/LOC141376355, intron 5 of 7)	11	25942789	26916377	973589	2	LOC141376355	XR_012386276.1	570575	gene-LOC141376355	0.4665435	-1.72472118190775	TRUE
NC_133185.1	26395460	26395496	37	*	16	Promoter (2-3kb)	11	26393048	26402649	9602	1	LOC100006797	XM_001345414.9	2412	gene-LOC100006797	0.1445065	-2.5747559499976	TRUE
NC_133185.1	26437137	26437262	126	*	20	Intron (XR_012386276.1/LOC141376355, intron 5 of 7)	11	25942789	26916377	973589	2	LOC141376355	XR_012386276.1	479115	gene-LOC141376355	0.4665435	-1.72472118190775	TRUE
NC_133185.1	26437588	26437730	143	*	34	Intron (XR_012386276.1/LOC141376355, intron 5 of 7)	11	25942789	26916377	973589	2	LOC141376355	XR_012386276.1	478647	gene-LOC141376355	0.4665435	-1.72472118190775	TRUE
NC_133185.1	26441537	26441650	114	*	17	Intron (NM_001024097.1/pcdh1a3, intron 1 of 3)	11	25942789	26916377	973589	2	LOC141376355	XR_012386276.1	474727	gene-LOC141376355	0.4665435	-1.72472118190775	TRUE
NC_133185.1	26441988	26442130	143	*	32	Intron (NM_001024097.1/pcdh1a3, intron 1 of 3)	11	25942789	26916377	973589	2	LOC141376355	XR_012386276.1	474247	gene-LOC141376355	0.4665435	-1.72472118190775	TRUE
NC_133185.1	26444857	26444937	81	*	20	Intron (NM_001024097.1/pcdh1a3, intron 1 of 3)	11	25942789	26916377	973589	2	LOC141376355	XR_012386276.1	471440	gene-LOC141376355	0.4665435	-1.72472118190775	TRUE
NC_133185.1	26448691	26448804	114	*	17	Intron (NM_001024097.1/pcdh1a3, intron 1 of 3)	11	25942789	26916377	973589	2	LOC141376355	XR_012386276.1	467573	gene-LOC141376355	0.4665435	-1.72472118190775	TRUE
NC_133185.1	26449137	26449284	148	*	28	Intron (NM_001024097.1/pcdh1a3, intron 1 of 3)	11	25942789	26916377	973589	2	LOC141376355	XR_012386276.1	467093	gene-LOC141376355	0.4665435	-1.72472118190775	TRUE
NC_133185.1	26452496	26452597	102	*	18	Intron (NM_001024097.1/pcdh1a3, intron 1 of 3)	11	25942789	26916377	973589	2	LOC141376355	XR_012386276.1	463780	gene-LOC141376355	0.4665435	-1.72472118190775	TRUE
NC_133185.1	26452948	26453074	127	*	26	Intron (NM_001024097.1/pcdh1a3, intron 1 of 3)	11	25942789	26916377	973589	2	LOC141376355	XR_012386276.1	463303	gene-LOC141376355	0.4665435	-1.72472118190775	TRUE
NC_133185.1	26457259	26457385	127	*	27	Intron (NM_001024097.1/pcdh1a3, intron 1 of 3)	11	25942789	26916377	973589	2	LOC141376355	XR_012386276.1	458992	gene-LOC141376355	0.4665435	-1.72472118190775	TRUE
NC_133185.1	26478160	26478242	83	*	21	Intron (NM_001024097.1/pcdh1a3, intron 1 of 3)	11	25942789	26916377	973589	2	LOC141376355	XR_012386276.1	438135	gene-LOC141376355	0.4665435	-1.72472118190775	TRUE
NC_133185.1	26486684	26486745	62	*	15	Intron (NM_001024097.1/pcdh1a3, intron 2 of 3)	11	25942789	26916377	973589	2	LOC141376355	XR_012386276.1	429632	gene-LOC141376355	0.4665435	-1.72472118190775	TRUE
NC_133185.1	26517024	26517176	153	*	34	Intron (XR_012386276.1/LOC141376355, intron 5 of 7)	11	25942789	26916377	973589	2	LOC141376355	XR_012386276.1	399201	gene-LOC141376355	0.4665435	-1.72472118190775	TRUE
NC_133185.1	26522915	26523015	101	*	22	Intron (NM_001020804.2/pcdh1g1, intron 1 of 3)	11	25942789	26916377	973589	2	LOC141376355	XR_012386276.1	393362	gene-LOC141376355	0.4665435	-1.72472118190775	TRUE
NC_133185.1	26526695	26526795	101	*	20	Intron (NM_001020804.2/pcdh1g1, intron 1 of 3)	11	25942789	26916377	973589	2	LOC141376355	XR_012386276.1	389582	gene-LOC141376355	0.4665435	-1.72472118190775	TRUE
NC_133185.1	26583416	26583928	513	*	68	Intron (NM_001020804.2/pcdh1g1, intron 1 of 3)	11	25942789	26916377	973589	2	LOC141376355	XR_012386276.1	332449	gene-LOC141376355	0.4665435	-1.72472118190775	TRUE
NC_133185.1	26643635	26643964	330	*	45	Intron (NM_001020804.2/pcdh1g1, intron 1 of 3)	11	25942789	26916377	973589	2	LOC141376355	XR_012386276.1	272413	gene-LOC141376355	0.4665435	-1.72472118190775	TRUE
NC_133185.1	26647264	26647644	381	*	54	Intron (NM_001020804.2/pcdh1g1, intron 1 of 3)	11	25942789	26916377	973589	2	LOC141376355	XR_012386276.1	268733	gene-LOC141376355	0.4665435	-1.72472118190775	TRUE
NC_133185.1	26651034	26651327	294	*	39	Intron (NM_001020804.2/pcdh1g1, intron 1 of 3)	11	25942789	26916377	973589	2	LOC141376355	XR_012386276.1	265050	gene-LOC141376355	0.4665435	-1.72472118190775	TRUE
