seqnames	start	end	width	strand	phastcons	annotation	geneChr	geneStart	geneEnd	geneLength	geneStrand	geneId	transcriptId	distanceToTSS	gene_name	mean_tpm	z_fpkm	is_active
NC_133188.1	46158714	46158825	112	*	18	Promoter (1-2kb)	14	46144492	46160481	15990	2	fam83ha	XM_688722.10	1656	gene-fam83ha	2.463059	-0.739721300791381	TRUE
NC_133188.1	46788946	46789091	146	*	19	Intron (XM_073919489.1/cdh23, intron 55 of 68)	14	46343904	46817080	473177	1	cdh23	XM_073919489.1	445042	gene-cdh23	0.069751	-2.73890366487631	TRUE
NC_133188.1	48368535	48368649	115	*	18	Intron (XM_021480593.3/btbd9, intron 4 of 10)	14	48356744	48377228	20485	2	btbd9	XM_021480593.3	8579	gene-btbd9	7.2441975	-0.0494309592371356	TRUE
NC_133188.1	50814014	50814090	77	*	16	Intron (XM_001921133.6/anapc1, intron 33 of 47)	14	50700004	50869428	169425	1	anapc1	XM_001921133.6	114010	gene-anapc1	9.2419435	0.0826194127977017	TRUE
NC_133188.1	51473748	51473880	133	*	24	Intron (XM_001918937.9/fbln7, intron 5 of 7)	14	51458144	51507413	49270	2	fbln7	XM_001918937.9	33533	gene-fbln7	0.343045	-1.9813155617505	TRUE
NC_133188.1	52001099	52001175	77	*	18	5' UTR	14	51931733	52067810	136078	2	kcnk12	XM_073920347.1	66635	gene-kcnk12	0	-Inf	FALSE
NC_133188.1	52766997	52767089	93	*	16	Intron (XR_012388951.1/LOC100331556, intron 11 of 11)	14	52497859	52786209	288351	1	LOC100331556	XM_073920319.1	269138	gene-LOC100331556	4.155575	-0.402401905066027	TRUE
NC_133188.1	52976896	52977162	267	*	70	Intron (XR_012388951.1/LOC100331556, intron 11 of 11)	14	52497859	53321483	823625	1	LOC100331556	XR_012388951.1	479037	gene-LOC100331556	4.155575	-0.402401905066027	TRUE
NC_133188.1	53264014	53264086	73	*	17	Intron (XR_012388951.1/LOC100331556, intron 11 of 11)	14	52497859	53321483	823625	1	LOC100331556	XR_012388951.1	766155	gene-LOC100331556	4.155575	-0.402401905066027	TRUE
NC_133188.1	53388226	53388278	53	*	15	3' UTR	14	53387531	53525307	137777	2	arid4b	XM_003199758.7	137029	gene-arid4b	1.7974605	-0.919749173768267	TRUE
NC_133188.1	53708243	53708443	201	*	30	Intron (XM_068218744.2/lyst, intron 44 of 52)	14	53682338	53824823	142486	2	lyst	XM_068218744.2	116380	gene-lyst	1.854795	-0.945009921887843	TRUE
NC_133188.1	53743448	53744500	1053	*	74	Intron (XM_068218744.2/lyst, intron 25 of 52)	14	53682338	53824823	142486	2	lyst	XM_068218744.2	80323	gene-lyst	1.854795	-0.945009921887843	TRUE
NC_133188.1	53746904	53747090	187	*	35	Intron (XM_068218744.2/lyst, intron 23 of 52)	14	53682338	53824823	142486	2	lyst	XM_068218744.2	77733	gene-lyst	1.854795	-0.945009921887843	TRUE
NC_133188.1	53969093	53969193	101	*	16	Intron (XR_012388994.1/LOC141377077, intron 2 of 3)	14	53955558	53985529	29972	2	LOC141377077	XR_012388994.1	16336	gene-LOC141377077	0	-Inf	FALSE
NC_133188.1	55992935	55992967	33	*	14	Intron (XM_073920398.1/inpp5a, intron 4 of 15)	14	55883766	56095545	211780	2	inpp5a	XM_073920398.1	102578	gene-inpp5a	3.418347	-0.616779326184138	TRUE
NC_133189.1	590410	590478	69	*	15	Promoter (<=1kb)	15	486747	590961	104215	2	fat4	XM_073922401.1	483	gene-fat4	1.7643685	-0.93850670490223	TRUE
NC_133189.1	2907114	2907828	715	*	83	Promoter (1-2kb)	15	2895596	2909477	13882	2	si:ch73-233f7.1	NM_001365180.1	1649	gene-si:ch73-233f7.1	0.5914415	-1.56060326860871	TRUE
NC_133189.1	3034317	3034480	164	*	41	Promoter (<=1kb)	15	2996192	3034464	38273	2	LOC137487557	XR_011006160.2	0	gene-LOC137487557	0.051269	-2.92017023204118	TRUE
NC_133189.1	3066461	3066548	88	*	17	Intron (NM_201310.1/fbxw11a, intron 11 of 12)	15	3061680	3098699	37020	2	fbxw11a	NM_201310.1	32151	gene-fbxw11a	15.1788505	0.42188937042796	TRUE
NC_133189.1	5936964	5937024	61	*	15	Promoter (<=1kb)	15	5924442	5937033	12592	2	pcgf1	XM_009307695.5	9	gene-pcgf1	14.893543	0.419638063232311	TRUE
NC_133189.1	8984303	8984396	94	*	19	Intron (XM_005157119.6/nrg2b, intron 10 of 10)	15	8820455	8986944	166490	1	nrg2b	XM_005157119.6	163848	gene-nrg2b	0.552253	-1.71233420195191	TRUE
NC_133189.1	16653869	16654025	157	*	35	Intron (XM_005157199.5/nlgn3a, intron 4 of 7)	15	16501696	16811741	310046	1	nlgn3a	XM_005157199.5	152173	gene-nlgn3a	0.8164155	-1.48045266352019	TRUE
NC_133189.1	17217673	17217826	154	*	18	Intron (XR_012389663.1/LOC101882685, intron 7 of 7)	15	17101204	17497349	396146	2	LOC101882685	XR_012389663.1	279523	gene-LOC101882685	1.4129535	-0.94964076229776	TRUE
NC_133189.1	17243891	17243962	72	*	23	Intron (XR_012389663.1/LOC101882685, intron 7 of 7)	15	17101204	17497349	396146	2	LOC101882685	XR_012389663.1	253387	gene-LOC101882685	1.4129535	-0.94964076229776	TRUE
NC_133189.1	17270555	17270726	172	*	27	Intron (XR_012389663.1/LOC101882685, intron 7 of 7)	15	17101204	17497349	396146	2	LOC101882685	XR_012389663.1	226623	gene-LOC101882685	1.4129535	-0.94964076229776	TRUE
NC_133189.1	18043594	18043716	123	*	20	Promoter (<=1kb)	15	18040642	18044013	3372	2	dusp1	NM_213067.2	297	gene-dusp1	35.863763	0.936363968254553	TRUE
NC_133189.1	18128717	18128837	121	*	20	Intron (XM_073921144.1/flt4, intron 5 of 19)	15	18097397	18159240	61844	2	flt4	XM_073921144.1	30403	gene-flt4	6.858939	-0.0685393207717	TRUE
NC_133189.1	18663008	18663138	131	*	23	Promoter (<=1kb)	15	18662395	18675674	13280	1	prpf19	NM_201467.1	613	gene-prpf19	173.659775	1.9156655370822	TRUE
NC_133189.1	18797311	18797372	62	*	15	Promoter (1-2kb)	15	18756772	18798743	41972	2	maml1	XM_005157216.6	1371	gene-maml1	8.35953	0.0359289485441931	TRUE
NC_133189.1	18825205	18825314	110	*	18	Intron (NM_213448.1/canx, intron 8 of 14)	15	18807201	18851383	44183	2	canx	NM_213448.1	26069	gene-canx	114.9284475	1.66841447217956	TRUE
NC_133189.1	26035359	26035462	104	*	20	Intron (NM_200543.1/stx3b, intron 6 of 10)	15	26002122	26057065	54944	1	stx3b	NM_200543.1	33237	gene-stx3b	6.745343	-0.0466794735002105	TRUE
NC_133189.1	26154736	26154806	71	*	17	Intron (NM_131714.3/ctbp1l, intron 9 of 10)	15	26133302	26157053	23752	1	ctbp1l	NM_131714.3	21434	gene-ctbp1l	97.29556	1.55623121521403	TRUE
NC_133189.1	29282796	29282879	84	*	19	Intron (NM_001007160.2/pde6a, intron 19 of 21)	15	29277997	29306765	28769	2	pde6a	NM_001007160.2	23886	gene-pde6a	0.3614905	-1.84091369136695	TRUE
NC_133189.1	30888817	30888940	124	*	17	Intron (XM_005173181.5/arap3, intron 25 of 33)	15	30843225	30902504	59280	1	arap3	XM_005173181.5	45592	gene-arap3	3.4854655	-0.478353586229241	TRUE
NC_133189.1	34247830	34247939	110	*	16	Intron (XM_073921891.1/tenm2a, intron 34 of 38)	15	32894380	34256012	1361633	1	tenm2a	XM_073921891.1	1353450	gene-tenm2a	0.44653	-1.70283668097257	TRUE
NC_133189.1	35452258	35452293	36	*	14	Promoter (1-2kb)	15	35426530	35453734	27205	2	sesn4	XM_009291172.5	1441	gene-sesn4	4.9933615	-0.280929497643148	TRUE
NC_133189.1	36545052	36545228	177	*	17	Promoter (<=1kb)	15	36541482	36545626	4145	2	zic3	NM_001001950.2	398	gene-zic3	23.4537215	0.694406459293669	TRUE
NC_133189.1	37354404	37354522	119	*	19	Intron (XM_073921248.1/inppl1b, intron 13 of 27)	15	37340013	37379967	39955	2	inppl1b	XM_073921248.1	25445	gene-inppl1b	0.654678	-1.57124113782623	TRUE
NC_133189.1	37666120	37666260	141	*	33	Intron (XM_068213372.2/dlg3, intron 7 of 22)	15	37617601	37724724	107124	2	dlg3	XM_068213372.2	58464	gene-dlg3	23.3697005	0.673062108238278	TRUE
NC_133189.1	38065739	38065811	73	*	18	Promoter (<=1kb)	15	38065069	38083438	18370	1	cul4b	NM_001122844.1	670	gene-cul4b	25.9729285	0.757960429801968	TRUE
NC_133189.1	38065874	38065974	101	*	20	Promoter (<=1kb)	15	38065069	38083438	18370	1	cul4b	NM_001122844.1	805	gene-cul4b	25.9729285	0.757960429801968	TRUE
NC_133189.1	38621114	38621156	43	*	15	Promoter (<=1kb)	15	38561082	38621138	60057	2	cyfip2	XM_073921055.1	0	gene-cyfip2	13.893363	0.316809050994129	TRUE
NC_133189.1	43469708	43469837	130	*	24	Promoter (<=1kb)	15	43449937	43470422	20486	2	gsr	NM_001020554.1	585	gene-gsr	21.35343	0.608077759364772	TRUE
NC_133189.1	44990323	44990429	107	*	16	Promoter (<=1kb)	15	44902791	44990301	87511	2	pcdh19	XM_009291121.5	-22	gene-pcdh19	15.8756705	0.44241692170501	TRUE
NC_133189.1	45457684	45457821	138	*	22	Intron (NM_173260.1/taf7, intron 5 of 12)	15	45451065	45472669	21605	1	taf7	NM_173260.1	6619	gene-taf7	52.73775	1.17083881008471	TRUE
NC_133189.1	45458427	45458512	86	*	19	Intron (NM_173260.1/taf7, intron 7 of 12)	15	45451065	45472669	21605	1	taf7	NM_173260.1	7362	gene-taf7	52.73775	1.17083881008471	TRUE
NC_133189.1	45574134	45574218	85	*	16	Intron (XM_068213216.2/drp2, intron 11 of 22)	15	45513157	45695903	182747	2	drp2	XM_068213216.2	121685	gene-drp2	0.0356925	-3.38811848683012	FALSE
NC_133189.1	45589735	45589797	63	*	18	Intron (XM_068213216.2/drp2, intron 8 of 22)	15	45513157	45695903	182747	2	drp2	XM_068213216.2	106106	gene-drp2	0.0356925	-3.38811848683012	FALSE
NC_133189.1	45893642	45893717	76	*	14	Promoter (<=1kb)	15	45884896	45893795	8900	2	tmem35	XM_073921676.1	78	gene-tmem35	33.3880905	0.883284717000007	TRUE
NC_133189.1	48195729	48195881	153	*	26	Intron (NM_131849.2/adh5, intron 6 of 8)	15	48192234	48204392	12159	2	adh5	NM_131849.2	8511	gene-adh5	76.3524115	1.4111610893518	TRUE
NC_133189.1	53977565	53977678	114	*	19	Intron (XM_073922282.1/nsd1a, intron 14 of 23)	15	53939310	54001324	62015	1	nsd1a	XM_073922282.1	38255	gene-nsd1a	4.7296035	-0.313903443040011	TRUE
NC_133189.1	54070768	54070877	110	*	18	Intron (XM_073921243.1/anxa6, intron 1 of 20)	15	54045054	54275608	230555	1	anxa6	XM_073921243.1	25714	gene-anxa6	17.834725	0.47058162382467	TRUE
NC_133189.1	54401196	54401331	136	*	20	Intron (XM_073921418.1/dctn4, intron 13 of 13)	15	54371805	54403282	31478	1	dctn4	XM_073921418.1	29391	gene-dctn4	24.496447	0.700128555881957	TRUE
NC_133189.1	54962698	54962807	110	*	24	5' UTR	15	54889277	55082775	193499	1	ctnna1	NM_131456.2	73421	gene-ctnna1	54.125203	1.18798517930109	TRUE
NC_133189.1	54963092	54963195	104	*	16	5' UTR	15	54889277	55082775	193499	1	ctnna1	NM_131456.2	73815	gene-ctnna1	54.125203	1.18798517930109	TRUE
NC_133189.1	54963303	54963369	67	*	27	Promoter (<=1kb)	15	54960376	54963344	2969	2	lrrtm2	NM_001351692.1	0	gene-lrrtm2	0.7411935	-1.46965451770741	TRUE
NC_133189.1	54992099	54992147	49	*	14	Intron (NM_131456.2/ctnna1, intron 9 of 17)	15	54889277	55082775	193499	1	ctnna1	NM_131456.2	102822	gene-ctnna1	54.125203	1.18798517930109	TRUE
NC_133189.1	56322366	56322519	154	*	21	Intron (XM_021481072.3/unc5a, intron 15 of 15)	15	56321006	56842090	521085	2	unc5a	XM_021481072.3	519571	gene-unc5a	0.0804835	-2.74260022254318	TRUE
NC_133189.1	56441802	56441976	175	*	17	Intron (XM_021481072.3/unc5a, intron 7 of 15)	15	56321006	56842090	521085	2	unc5a	XM_021481072.3	400114	gene-unc5a	0.0804835	-2.74260022254318	TRUE
NC_133189.1	58010212	58010395	184	*	37	Intron (XM_073922345.1/LOC100537342, intron 12 of 14)	15	57758820	58028570	269751	1	LOC100537342	XM_073922345.1	251392	gene-LOC100537342	0.894927	-1.37796470058347	TRUE
NC_133189.1	58663265	58663406	142	*	19	Intron (XM_073922358.1/tstd2, intron 7 of 9)	15	58661956	58669625	7670	2	tstd2	XM_073922358.1	6219	gene-tstd2	7.6697145	0.0141630704667398	TRUE
NC_133190.1	160954	161233	280	*	39	Intron (XM_073924248.1/axl, intron 12 of 19)	16	119617	168281	48665	1	axl	XM_073924248.1	41337	gene-axl	12.277805	0.269177766648505	TRUE
NC_133190.1	161315	161416	102	*	29	Intron (XM_073924248.1/axl, intron 14 of 19)	16	119617	168281	48665	1	axl	XM_073924248.1	41698	gene-axl	12.277805	0.269177766648505	TRUE
NC_133190.1	350582	350620	39	*	21	Promoter (<=1kb)	16	294712	350391	55680	2	elna	NM_001080063.2	-191	gene-elna	0.1919585	-2.15137245256602	TRUE
NC_133190.1	441794	441894	101	*	15	Promoter (<=1kb)	16	436489	442148	5660	2	psph	NM_001033099.1	254	gene-psph	80.5683625	1.44167532911593	TRUE
NC_133190.1	572206	572318	113	*	17	Intron (XM_021481469.3/tagln, intron 5 of 5)	16	570533	580031	9499	2	tagln	XM_021481469.3	7713	gene-tagln	1.7894075	-0.886443813750126	TRUE
NC_133190.1	1160472	1160579	108	*	30	Promoter (2-3kb)	16	1157671	1166066	8396	1	p2ry13	XM_002664517.6	2801	gene-p2ry13	0.02378	-3.63939892885202	FALSE
NC_133190.1	1558748	1558819	72	*	18	Intron (XM_068213472.2/kpna4, intron 16 of 16)	16	1533437	1573175	39739	2	ift80	NM_001008625.1	14356	gene-ift80	6.7782155	-0.0654577750244535	TRUE
NC_133190.1	1707148	1707474	327	*	35	Intron (NM_001013569.2/nmd3, intron 10 of 15)	16	1693178	1711902	18725	1	nmd3	NM_001013569.2	13970	gene-nmd3	39.054162	1.01699763738583	TRUE
NC_133190.1	1806265	1806336	72	*	27	Promoter (<=1kb)	16	1806200	1833398	27199	1	cul3b	NM_001190485.1	65	gene-cul3b	17.929959	0.514773371523238	TRUE
NC_133190.1	2168814	2168867	54	*	23	Distal Intergenic	16	2189813	2199459	9647	1	LOC141377986	XR_012391223.1	-20946	gene-LOC141377986	0	-Inf	FALSE
NC_133190.1	2721211	2721283	73	*	15	Promoter (<=1kb)	16	2721270	2722171	902	1	LOC100333734	XM_005169680.6	0	gene-LOC100333734	3.0306975	-0.523148860159153	TRUE
NC_133190.1	3098271	3098444	174	*	17	Intron (XM_073924238.1/fndc3a, intron 2 of 23)	16	3044829	3102650	57822	2	fndc3a	XM_073924238.1	4206	gene-fndc3a	8.8740535	0.10562419053053	TRUE
NC_133190.1	6053940	6054023	84	*	17	Intron (XR_012391240.1/brwd1, intron 29 of 29)	16	5041328	6156159	1114832	2	brwd1	XR_012391240.1	102136	gene-brwd1	10.214604	0.148552472519883	TRUE
NC_133190.1	6523891	6523958	68	*	14	5' UTR	16	6409883	6947332	537450	2	atm	XR_012391237.1	423374	gene-atm	2.3262775	-0.768363732369851	TRUE
NC_133190.1	6882214	6882324	111	*	21	Intron (XR_012391237.1/atm, intron 25 of 25)	16	6409883	6947332	537450	2	atm	XR_012391237.1	65008	gene-atm	2.3262775	-0.768363732369851	TRUE
NC_133190.1	7433415	7433497	83	*	19	Intron (XM_005157466.6/pik3cb, intron 4 of 24)	16	7374679	7471648	96970	1	pik3cb	XM_005157466.6	58736	gene-pik3cb	6.761375	-0.0766969263667131	TRUE
NC_133190.1	11305517	11305681	165	*	26	Intron (XM_005157483.6/tenm4, intron 24 of 30)	16	11225258	11689190	463933	2	tenm4	XM_005157483.6	383509	gene-tenm4	4.97866	-0.31738785779098	TRUE
NC_133190.1	11382069	11382180	112	*	33	Intron (XM_005157483.6/tenm4, intron 14 of 30)	16	11225258	11689190	463933	2	tenm4	XM_005157483.6	307010	gene-tenm4	4.97866	-0.31738785779098	TRUE
NC_133190.1	11403722	11403849	128	*	27	Intron (XM_005157483.6/tenm4, intron 12 of 30)	16	11225258	11689190	463933	2	tenm4	XM_005157483.6	285341	gene-tenm4	4.97866	-0.31738785779098	TRUE
NC_133190.1	11403931	11403999	69	*	16	Intron (XM_005157483.6/tenm4, intron 12 of 30)	16	11225258	11689190	463933	2	tenm4	XM_005157483.6	285191	gene-tenm4	4.97866	-0.31738785779098	TRUE
NC_133190.1	13772426	13772563	138	*	17	Intron (XM_021466324.3/strn4, intron 7 of 17)	16	13737828	13809333	71506	1	strn4	XM_021466324.3	34598	gene-strn4	13.2935775	0.346083941976394	TRUE
NC_133190.1	13865354	13865490	137	*	19	Intron (XR_012390648.1/prkd2, intron 2 of 14)	16	13811263	13894978	83716	1	prkd2	XR_012390648.1	54091	gene-prkd2	3.5757435	-0.475471075925693	TRUE
NC_133190.1	13877119	13877203	85	*	20	Intron (XR_012390648.1/prkd2, intron 8 of 14)	16	13811263	13894978	83716	1	prkd2	XR_012390648.1	65856	gene-prkd2	3.5757435	-0.475471075925693	TRUE
NC_133190.1	13887779	13887865	87	*	17	Intron (XR_012390648.1/prkd2, intron 13 of 14)	16	13811263	13894978	83716	1	prkd2	XR_012390648.1	76516	gene-prkd2	3.5757435	-0.475471075925693	TRUE
NC_133190.1	14074139	14074276	138	*	20	Intron (XR_012390656.1/LOC141377785, intron 2 of 3)	16	14064006	14122222	58217	1	LOC141377785	XR_012390656.1	10133	gene-LOC141377785	0	-Inf	FALSE
NC_133190.1	14122892	14122923	32	*	16	Intron (XR_012390657.1/LOC141377785, intron 4 of 4)	16	14064006	14166566	102561	1	LOC141377785	XR_012390657.1	58886	gene-LOC141377785	0	-Inf	FALSE
NC_133190.1	16415157	16415496	340	*	39	5' UTR	16	16405903	16450935	45033	1	si:ch211-11n16.2	XM_073923421.1	9254	gene-si:ch211-11n16.2	3.1080765	-0.55319486944929	TRUE
NC_133190.1	17938247	17938397	151	*	16	Intron (XM_073922699.1/nek8, intron 13 of 14)	16	17788035	18092471	304437	2	LOC141377804	XR_012390722.1	154074	gene-LOC141377804	0.00911	-4.09197998196232	FALSE
NC_133190.1	18437487	18437607	121	*	25	Intron (XM_073922988.1/rab34a, intron 1 of 9)	16	18427733	18443547	15815	2	hnf1ba	NM_131880.3	5940	gene-hnf1ba	5.41413	-0.182243605053534	TRUE
NC_133190.1	18443550	18443608	59	*	17	Intron (XM_073922988.1/rab34a, intron 1 of 9)	16	17889942	18516311	626370	2	rab34a	XM_073922988.1	72703	gene-rab34a	16.649106	0.524569044673991	TRUE
NC_133190.1	18507165	18507364	200	*	26	5' UTR	16	17889942	18516311	626370	2	rab34a	XM_073922988.1	8947	gene-rab34a	16.649106	0.524569044673991	TRUE
NC_133190.1	18592617	18592695	79	*	15	Distal Intergenic	16	18584456	18587937	3482	2	si:ch211-259g3.4	NR_023325.1	-4680	gene-si:ch211-259g3.4	4.7270035	-0.391424996197192	TRUE
NC_133190.1	18962356	18962522	167	*	23	Intron (XM_073923497.1/galnt17, intron 5 of 11)	16	18951482	18975844	24363	1	galnt17	XM_073923497.1	10874	gene-galnt17	0.29757	-2.02148177343318	TRUE
NC_133190.1	19839810	19839869	60	*	17	Promoter (<=1kb)	16	19838968	19856236	17269	1	rps6kb1b	NM_213076.1	842	gene-rps6kb1b	52.1319255	1.17256518292549	TRUE
NC_133190.1	20423605	20423778	174	*	22	Intron (XM_073923570.1/phldb1b, intron 7 of 20)	16	20387096	20444431	57336	2	phldb1b	XM_073923570.1	20653	gene-phldb1b	12.2814965	0.260178027283983	TRUE
NC_133190.1	20607311	20607420	110	*	17	Intron (XM_009291595.4/tmprss5, intron 4 of 12)	16	20599447	20612454	13008	2	tmprss5	XM_009291595.4	5034	gene-tmprss5	1.232704	-1.20990823488229	TRUE
NC_133190.1	22454345	22454415	71	*	16	Intron (NM_001017764.1/zgc:112083, intron 7 of 9)	16	22445588	22459432	13845	1	zgc:112083	NM_001017764.1	8757	gene-zgc:112083	6.802916	-0.0668295330924231	TRUE
NC_133190.1	24812906	24813009	104	*	19	Intron (XM_073923670.1/pde9ac, intron 18 of 20)	16	24793141	24815843	22703	1	pde9ac	XM_073923670.1	19765	gene-pde9ac	0.583295	-1.5913356312241	TRUE
NC_133190.1	26111734	26111872	139	*	40	Promoter (1-2kb)	16	26110531	26113781	3251	2	ckmb	XM_005157593.2	1909	gene-ckmb	1071.997749	2.97419447348232	TRUE
NC_133190.1	26403604	26403699	96	*	27	Intron (XR_012390372.1/appbp2, intron 2 of 12)	16	26389799	26410435	20637	2	appbp2	XR_012390372.1	6736	gene-appbp2	15.62685	0.397217069657178	TRUE
NC_133190.1	26514728	26514903	176	*	30	Intron (XM_068213745.2/myo18ab, intron 17 of 43)	16	26415586	26588584	172999	1	myo18ab	XM_068213745.2	99142	gene-myo18ab	16.0002985	0.433811653268947	TRUE
NC_133190.1	26521651	26521753	103	*	24	Intron (XM_068213745.2/myo18ab, intron 21 of 43)	16	26415586	26588584	172999	1	myo18ab	XM_068213745.2	106065	gene-myo18ab	16.0002985	0.433811653268947	TRUE
NC_133190.1	27989058	27989147	90	*	15	Promoter (<=1kb)	16	27975224	27989511	14288	2	hif1al	XM_005157572.5	364	gene-hif1al	127.6857035	1.71111131192454	TRUE
NC_133190.1	28264642	28264683	42	*	14	Intron (XM_073923770.1/tp53i13, intron 1 of 3)	16	28048065	28780413	732349	2	tp53i13	XM_073923770.1	515730	gene-tp53i13	7.848024	0.011013540083691	TRUE
NC_133190.1	28876994	28877318	325	*	44	Intron (NM_203480.1/rtn4rl1b, intron 1 of 2)	16	28565417	28879757	314341	1	rtn4rl1b	NM_203480.1	311577	gene-rtn4rl1b	0.3036795	-1.89677287380173	TRUE
NC_133190.1	29059003	29059121	119	*	20	Intron (XM_073923769.1/slc13a5b, intron 6 of 12)	16	29048257	29075927	27671	1	slc13a5b	XM_073923769.1	10746	gene-slc13a5b	0.0209235	-3.47424130892077	FALSE
NC_133190.1	29569445	29569572	128	*	16	Intron (XM_073922837.1/bcas3, intron 18 of 22)	16	29438774	29628360	189587	1	bcas3	XM_073922837.1	130671	gene-bcas3	3.8297545	-0.447120441552833	TRUE
NC_133190.1	29570001	29570083	83	*	16	Intron (XM_073922837.1/bcas3, intron 18 of 22)	16	29438774	29628360	189587	1	bcas3	XM_073922837.1	131227	gene-bcas3	3.8297545	-0.447120441552833	TRUE
NC_133190.1	29817416	29817529	114	*	18	Intron (NM_200622.1/bcas3, intron 23 of 23)	16	29438774	29841087	402314	1	bcas3	NM_200622.1	378642	gene-bcas3	3.8297545	-0.447120441552833	TRUE
NC_133190.1	30061161	30061264	104	*	23	Distal Intergenic	16	29944809	30015375	70567	2	brip1	XM_073923343.1	-45786	gene-brip1	7.0204945	-0.0544500854901641	TRUE
NC_133190.1	30203758	30203813	56	*	18	Promoter (<=1kb)	16	30195711	30203765	8055	2	lhx1a	XM_068213457.2	0	gene-lhx1a	2.9022605	-0.600195493824579	TRUE
NC_133190.1	30561828	30562049	222	*	29	Intron (XR_012390495.1/dhrs13a.3, intron 5 of 8)	16	30458435	30591512	133078	2	dhrs13a.3	XR_012390495.1	29463	gene-dhrs13a.3	9.26547	0.100297059452288	TRUE
NC_133190.1	31272725	31272892	168	*	47	3' UTR	16	31193403	31273876	80474	1	nova2	NM_001309524.1	79322	gene-nova2	39.780567	0.984146693212837	TRUE
NC_133190.1	31389543	31389710	168	*	27	3' UTR	16	31389134	31404974	15841	2	eml2	XM_005157653.6	15264	gene-eml2	7.817301	-0.0412108242540921	TRUE
NC_133190.1	31500368	31500456	89	*	15	Intron (XM_005157740.6/clip3, intron 4 of 13)	16	31491780	31511153	19374	1	clip3	XM_005157740.6	8588	gene-clip3	1.7451385	-0.920316260550487	TRUE
NC_133190.1	32721529	32721950	422	*	24	Promoter (<=1kb)	16	32614801	32721919	107119	2	LOC141377866	XR_012390911.1	0	gene-LOC141377866	0.150712	-2.16122285241434	TRUE
NC_133190.1	33097486	33097623	138	*	26	Intron (XM_005157680.6/msi2b, intron 9 of 14)	16	33019803	33416702	396900	2	msi2b	XM_005157680.6	319079	gene-msi2b	5.8238245	-0.187701911909007	TRUE
NC_133190.1	33177610	33177686	77	*	17	Intron (XM_005157680.6/msi2b, intron 7 of 14)	16	33019803	33416702	396900	2	msi2b	XM_005157680.6	239016	gene-msi2b	5.8238245	-0.187701911909007	TRUE
NC_133190.1	33240061	33240232	172	*	21	Intron (XM_005157680.6/msi2b, intron 6 of 14)	16	33019803	33416702	396900	2	msi2b	XM_005157680.6	176470	gene-msi2b	5.8238245	-0.187701911909007	TRUE
NC_133190.1	33685054	33685105	52	*	21	Intron (XM_073923365.1/or40a1, intron 1 of 2)	16	33649596	33717777	68182	2	ksr1b	XM_073923849.1	32672	gene-ksr1b	4.8270985	-0.291855762197947	TRUE
NC_133190.1	34450644	34450753	110	*	17	Intron (XM_073923803.1/frya, intron 17 of 40)	16	34387974	34489206	101233	1	frya	XM_073923803.1	62670	gene-frya	0.826154	-1.4237725238959	TRUE
NC_133190.1	34499282	34499386	105	*	16	Intron (XM_068213764.1/frya, intron 49 of 61)	16	34387974	34520382	132409	1	frya	XM_068213764.1	111308	gene-frya	0.826154	-1.4237725238959	TRUE
NC_133190.1	34798089	34798233	145	*	19	Intron (XM_002664651.7/dchs1a, intron 17 of 20)	16	34607702	34808672	200971	1	dchs1a	XM_002664651.7	190387	gene-dchs1a	1.0275365	-1.23693360828744	TRUE
NC_133190.1	34938705	34938822	118	*	32	Intron (XM_021466465.3/trim3a, intron 2 of 11)	16	34909029	34955826	46798	1	trim3a	XM_021466465.3	29676	gene-trim3a	2.926059	-0.647348561176083	TRUE
NC_133190.1	35120634	35120724	91	*	19	Intron (XM_005157636.6/frem2b, intron 3 of 23)	16	35049948	35209775	159828	2	frem2b	XM_005157636.6	89051	gene-frem2b	3.424085	-0.5321611170239	TRUE
NC_133190.1	35209168	35209479	312	*	31	Promoter (<=1kb)	16	35049948	35209775	159828	2	frem2b	XM_005157636.6	296	gene-frem2b	3.424085	-0.5321611170239	TRUE
NC_133190.1	35332384	35332476	93	*	21	Intron (XR_012390919.1/nbeab, intron 29 of 29)	16	35307914	36078898	770985	2	nbeab	XR_012390919.1	746422	gene-nbeab	0.1670575	-2.4685237655714	TRUE
NC_133190.1	35334865	35334975	111	*	22	Intron (XR_012390919.1/nbeab, intron 29 of 29)	16	35307914	36078898	770985	2	nbeab	XR_012390919.1	743923	gene-nbeab	0.1670575	-2.4685237655714	TRUE
NC_133190.1	36771633	36771698	66	*	15	Intron (XR_012390966.1/LOC141377870, intron 2 of 2)	16	36721798	36773962	52165	1	LOC141377870	XR_012390965.1	49835	gene-LOC141377870	0.0209905	-Inf	FALSE
NC_133190.1	37553630	37553711	82	*	17	Promoter (<=1kb)	16	37528615	37554635	26021	2	dhx16	XM_068213477.2	924	gene-dhx16	20.846588	0.627599823656008	TRUE
NC_133190.1	37706107	37706162	56	*	14	Intron (XM_073923049.1/bloc1s3, intron 3 of 3)	16	37684605	37730290	45686	2	bloc1s3	XM_073923049.1	24128	gene-bloc1s3	7.9383185	0.0639041672622792	TRUE
NC_133190.1	38077215	38077287	73	*	15	Intron (XM_073923919.1/mecom, intron 4 of 15)	16	38038641	38092652	54012	2	mecom	XM_073923919.1	15365	gene-mecom	7.581499	-0.0247721364552314	TRUE
