seqnames	start	end	width	strand	phastcons	annotation	geneChr	geneStart	geneEnd	geneLength	geneStrand	geneId	transcriptId	distanceToTSS	flank_txIds	flank_geneIds	flank_gene_distances
NC_133179.1	10674809	10674849	41	*	14	Intron (XM_009300205.5/flncb, intron 23 of 49)	5	10631147	10696717	65571	1	flncb	XR_012401929.1	43662	XM_009300205.5;XM_021475222.3;XM_021475223.3;XM_021475224.3;XM_021475225.3;XM_021475226.3;XM_021475227.3;XM_021475228.3;XM_021475229.3;XM_021475230.3;XM_021475231.3;XM_073947059.1;XR_012401916.1;XR_012401917.1;XR_012401918.1;XR_012401919.1;XR_012401920.1;XR_012401921.1;XR_012401922.1;XR_012401923.1;XR_012401924.1;XR_012401925.1;XR_012401926.1;XR_012401927.1;XR_012401928.1;XR_012401929.1	flncb;flncb;flncb;flncb;flncb;flncb;flncb;flncb;flncb;flncb;flncb;flncb;flncb;flncb;flncb;flncb;flncb;flncb;flncb;flncb;flncb;flncb;flncb;flncb;flncb;flncb	0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
NC_133179.1	10675918	10675987	70	*	15	Intron (XM_009300205.5/flncb, intron 25 of 49)	5	10631147	10696717	65571	1	flncb	XR_012401929.1	44771	XM_009300205.5;XM_021475222.3;XM_021475223.3;XM_021475224.3;XM_021475225.3;XM_021475226.3;XM_021475227.3;XM_021475228.3;XM_021475229.3;XM_021475230.3;XM_021475231.3;XM_073947059.1;XR_012401916.1;XR_012401917.1;XR_012401918.1;XR_012401919.1;XR_012401920.1;XR_012401921.1;XR_012401922.1;XR_012401923.1;XR_012401924.1;XR_012401925.1;XR_012401926.1;XR_012401927.1;XR_012401928.1;XR_012401929.1	flncb;flncb;flncb;flncb;flncb;flncb;flncb;flncb;flncb;flncb;flncb;flncb;flncb;flncb;flncb;flncb;flncb;flncb;flncb;flncb;flncb;flncb;flncb;flncb;flncb;flncb	0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
NC_133179.1	10679628	10679846	219	*	34	Intron (XM_009300205.5/flncb, intron 32 of 49)	5	10631147	10696717	65571	1	flncb	XR_012401929.1	48481	XM_009300205.5;XM_021475222.3;XM_021475223.3;XM_021475224.3;XM_021475225.3;XM_021475226.3;XM_021475227.3;XM_021475228.3;XM_021475229.3;XM_021475230.3;XM_021475231.3;XM_073947059.1;XR_012401916.1;XR_012401917.1;XR_012401918.1;XR_012401919.1;XR_012401920.1;XR_012401921.1;XR_012401922.1;XR_012401923.1;XR_012401924.1;XR_012401925.1;XR_012401926.1;XR_012401927.1;XR_012401928.1;XR_012401929.1	flncb;flncb;flncb;flncb;flncb;flncb;flncb;flncb;flncb;flncb;flncb;flncb;flncb;flncb;flncb;flncb;flncb;flncb;flncb;flncb;flncb;flncb;flncb;flncb;flncb;flncb	0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
NC_133179.1	10684233	10684387	155	*	24	Intron (XM_009300205.5/flncb, intron 37 of 49)	5	10631147	10696717	65571	1	flncb	XR_012401929.1	53086	XM_009300205.5;XM_021475222.3;XM_021475223.3;XM_021475224.3;XM_021475225.3;XM_021475226.3;XM_021475227.3;XM_021475228.3;XM_021475229.3;XM_021475230.3;XM_021475231.3;XM_073947059.1;XR_012401916.1;XR_012401917.1;XR_012401918.1;XR_012401919.1;XR_012401920.1;XR_012401921.1;XR_012401922.1;XR_012401923.1;XR_012401924.1;XR_012401925.1;XR_012401926.1;XR_012401927.1;XR_012401928.1;XR_012401929.1	flncb;flncb;flncb;flncb;flncb;flncb;flncb;flncb;flncb;flncb;flncb;flncb;flncb;flncb;flncb;flncb;flncb;flncb;flncb;flncb;flncb;flncb;flncb;flncb;flncb;flncb	0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
NC_133179.1	10686400	10686513	114	*	26	Intron (XM_009300205.5/flncb, intron 39 of 49)	5	10631147	10696717	65571	1	flncb	XR_012401929.1	55253	XM_009300205.5;XM_021475222.3;XM_021475223.3;XM_021475224.3;XM_021475225.3;XM_021475226.3;XM_021475227.3;XM_021475228.3;XM_021475229.3;XM_021475230.3;XM_021475231.3;XM_073947059.1;XR_012401916.1;XR_012401917.1;XR_012401918.1;XR_012401919.1;XR_012401920.1;XR_012401921.1;XR_012401922.1;XR_012401923.1;XR_012401924.1;XR_012401925.1;XR_012401926.1;XR_012401927.1;XR_012401928.1;XR_012401929.1	flncb;flncb;flncb;flncb;flncb;flncb;flncb;flncb;flncb;flncb;flncb;flncb;flncb;flncb;flncb;flncb;flncb;flncb;flncb;flncb;flncb;flncb;flncb;flncb;flncb;flncb	0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
NC_133179.1	11267789	11267874	86	*	18	Intron (XM_068220747.2/cped1, intron 20 of 20)	5	11274339	11280351	6013	1	wnt16	NM_001100046.1	-6465	XM_068220747.2	cped1	0
NC_133179.1	12605893	12606196	304	*	22	Promoter (<=1kb)	5	12605301	12607194	1894	1	tnnt2c	NM_181499.3	592	NM_001044967.1;NM_181499.3;NA	si:dkey-222f8.3;tnnt2c;trnay-gua-4	0;0;-4722
NC_133179.1	12608433	12608468	36	*	14	Intron (NM_001044967.1/si:dkey-222f8.3, intron 5 of 6)	5	12605301	12607194	1894	1	tnnt2c	NM_181499.3	3132	NM_001044967.1;NM_181499.3	si:dkey-222f8.3;tnnt2c	0;0
NC_133179.1	16696367	16696486	120	*	17	5' UTR	5	16661210	16708895	47686	2	atp2b1a	NM_001044757.1	12409	NM_001044757.1;XM_009300256.5;XM_021474964.3;XM_021474965.3;XM_073945709.1;XM_073945710.1;XM_073945711.1;XM_073945712.1;XM_073945708.1	atp2b1a;atp2b1a;atp2b1a;atp2b1a;atp2b1a;atp2b1a;atp2b1a;atp2b1a;atp2b1a	0;0;0;0;0;0;0;0;0
NC_133179.1	17614783	17614859	77	*	21	Intron (XM_005164766.6/sox5, intron 3 of 14)	5	17573424	17644243	70820	2	sox5	NM_001033585.1	29384	XM_005164766.6;XM_005164767.6;XM_021475094.3;XM_021475095.3;XM_021475104.3;XM_073946558.1;XM_073946563.1;XM_073946554.1;XM_073946564.1;XM_068219720.2;XM_073946557.1;XM_073946569.1;XM_073946574.1;XM_068219717.2;XM_073946548.1;XM_073946551.1;XM_073946561.1;XM_073946565.1;XM_073946568.1;XM_021475103.2;XM_073946545.1;XM_073946546.1;XM_073946547.1;XM_073946549.1;XM_073946550.1;XM_073946552.1;XM_073946553.1;XM_073946555.1;XM_073946556.1;XM_073946559.1;XM_073946560.1;XM_073946562.1;XM_073946566.1;XM_073946567.1;XM_073946570.1;XM_073946571.1;XM_073946572.1;XM_073946573.1;NM_001033585.1	sox5;sox5;sox5;sox5;sox5;sox5;sox5;sox5;sox5;sox5;sox5;sox5;sox5;sox5;sox5;sox5;sox5;sox5;sox5;sox5;sox5;sox5;sox5;sox5;sox5;sox5;sox5;sox5;sox5;sox5;sox5;sox5;sox5;sox5;sox5;sox5;sox5;sox5;sox5	0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
NC_133179.1	17621265	17621363	99	*	19	Intron (XM_005164766.6/sox5, intron 3 of 14)	5	17573424	17644243	70820	2	sox5	NM_001033585.1	22880	XM_005164766.6;XM_005164767.6;XM_021475094.3;XM_021475095.3;XM_021475104.3;XM_073946558.1;XM_073946563.1;XM_073946554.1;XM_073946564.1;XM_068219720.2;XM_073946557.1;XM_073946569.1;XM_073946574.1;XM_068219717.2;XM_073946548.1;XM_073946551.1;XM_073946561.1;XM_073946565.1;XM_073946568.1;XM_021475103.2;XM_073946545.1;XM_073946546.1;XM_073946547.1;XM_073946549.1;XM_073946550.1;XM_073946552.1;XM_073946553.1;XM_073946555.1;XM_073946556.1;XM_073946559.1;XM_073946560.1;XM_073946562.1;XM_073946566.1;XM_073946567.1;XM_073946570.1;XM_073946571.1;XM_073946572.1;XM_073946573.1;NM_001033585.1	sox5;sox5;sox5;sox5;sox5;sox5;sox5;sox5;sox5;sox5;sox5;sox5;sox5;sox5;sox5;sox5;sox5;sox5;sox5;sox5;sox5;sox5;sox5;sox5;sox5;sox5;sox5;sox5;sox5;sox5;sox5;sox5;sox5;sox5;sox5;sox5;sox5;sox5;sox5	0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
NC_133179.1	17739310	17739503	194	*	18	Intron (XM_073946554.1/sox5, intron 2 of 16)	5	17569725	17804324	234600	2	sox5	XM_073946554.1	64821	XM_073946554.1;XM_073946564.1;XM_068219720.2;XM_073946557.1;XM_073946569.1;XM_073946574.1;XM_068219717.2;XM_073946548.1;XM_073946551.1;XM_073946561.1;XM_073946565.1;XM_073946568.1;XM_021475103.2;XM_073946545.1;XM_073946546.1;XM_073946547.1;XM_073946549.1;XM_073946550.1;XM_073946552.1;XM_073946553.1;XM_073946555.1;XM_073946556.1;XM_073946559.1;XM_073946560.1;XM_073946562.1;XM_073946566.1;XM_073946567.1;XM_073946570.1;XM_073946571.1;XM_073946572.1;XM_073946573.1	sox5;sox5;sox5;sox5;sox5;sox5;sox5;sox5;sox5;sox5;sox5;sox5;sox5;sox5;sox5;sox5;sox5;sox5;sox5;sox5;sox5;sox5;sox5;sox5;sox5;sox5;sox5;sox5;sox5;sox5;sox5	0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
NC_133179.1	17795587	17795774	188	*	22	Intron (XM_073946554.1/sox5, intron 1 of 16)	5	17569725	17804324	234600	2	sox5	XM_073946554.1	8550	XM_073946554.1;XM_073946564.1;XM_068219720.2;XM_073946557.1;XM_073946569.1;XM_073946574.1;XM_068219717.2;XM_073946548.1;XM_073946551.1;XM_073946561.1;XM_073946565.1;XM_073946568.1;XM_021475103.2;XM_073946545.1;XM_073946546.1;XM_073946547.1;XM_073946549.1;XM_073946550.1;XM_073946552.1;XM_073946553.1;XM_073946555.1;XM_073946556.1;XM_073946559.1;XM_073946560.1;XM_073946562.1;XM_073946566.1;XM_073946567.1;XM_073946570.1;XM_073946571.1;XM_073946572.1;XM_073946573.1	sox5;sox5;sox5;sox5;sox5;sox5;sox5;sox5;sox5;sox5;sox5;sox5;sox5;sox5;sox5;sox5;sox5;sox5;sox5;sox5;sox5;sox5;sox5;sox5;sox5;sox5;sox5;sox5;sox5;sox5;sox5	0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
NC_133179.1	22335694	22335767	74	*	18	Intron (XM_073946657.1/myf5, intron 2 of 4)	5	22339785	22343664	3880	1	myf5	NM_131576.1	-4018	NR_037198.1;XM_073946657.1;NM_131576.1	mir3906;myf5;myf5	-4548;0;-4018
NC_133179.1	25355977	25356072	96	*	20	Distal Intergenic	5	25697545	25707569	10025	2	gata3	NM_131211.1	351497	NA	NA	NA
NC_133179.1	25508574	25508608	35	*	15	Distal Intergenic	5	25697545	25707569	10025	2	gata3	NM_131211.1	198961	NA	NA	NA
NC_133179.1	25749636	25749789	154	*	35	Intron (NM_001042744.2/taf3, intron 3 of 6)	5	25697567	25729322	31756	2	gata3	XR_012401428.1	-20314	NM_001042744.2	taf3	0
NC_133196.1	3144554	3144659	106	*	15	Intron (XM_073934513.1/hmgcrb, intron 8 of 18)	22	3134851	3162075	27225	1	hmgcrb	NM_001014292.3	9703	XR_012397033.1;XR_012397034.1;XM_073934513.1;NM_001014292.3	cert1b;cert1b;hmgcrb;hmgcrb	0;0;0;0
NC_133196.1	3193098	3193238	141	*	19	Intron (XR_012397033.1/cert1b, intron 4 of 12)	22	3134851	3162075	27225	1	hmgcrb	NM_001014292.3	58247	XR_012397033.1;XR_012397034.1;XM_073935646.1;XM_073935647.1;XR_012397035.1	cert1b;cert1b;cert1b;cert1b;cert1b	0;0;0;0;0
NC_133196.1	14626819	14626988	170	*	18	Intron (XM_068216012.2/specc1lb, intron 7 of 15)	22	14618171	14661490	43320	1	specc1lb	XM_021469029.2	8648	XM_068216012.2;XM_073935070.1;XM_005161102.5;XM_073935069.1;XM_021469028.2;XM_021469029.2	specc1lb;specc1lb;specc1lb;specc1lb;specc1lb;specc1lb	0;0;0;0;0;0
NC_133196.1	17110461	17110523	63	*	14	Promoter (2-3kb)	22	17113325	17117296	3972	1	chchd10	NM_200784.1	-2802	NM_200784.1	chchd10	-2802
NC_133196.1	20368623	20368789	167	*	18	Intron (XR_012396712.1/LOC103909450, intron 5 of 6)	22	20368452	20373406	4955	2	pgam2	NM_201024.1	4617	XR_012396714.1;XR_012396715.1;XR_012396712.1;XR_012396713.1;XR_012396716.1;XR_012396717.1;XR_012396718.1;XR_012396719.1;XR_012396720.1;NM_201024.1	LOC103909450;LOC103909450;LOC103909450;LOC103909450;LOC103909450;LOC103909450;LOC103909450;LOC103909450;LOC103909450;pgam2	8101;0;0;0;0;0;0;0;0;0
NC_133196.1	29719856	29720150	295	*	41	Intron (XM_009295473.5/esrra, intron 6 of 7)	22	29710944	29724172	13229	1	esrra	NM_212955.1	8912	XM_009295473.5;XM_005161344.6;NM_212955.1	esrra;esrra;esrra	0;0;0
NC_133196.1	30443228	30443321	94	*	16	Intron (NM_131522.2/actn3a, intron 3 of 20)	22	30429147	30451515	22369	1	actn3a	NM_131522.2	14081	NM_131522.2;XM_073935978.1	actn3a;si:dkeyp-50d11.2	0;0
NC_133196.1	30445621	30445714	94	*	15	Intron (NM_131522.2/actn3a, intron 4 of 20)	22	30429147	30451515	22369	1	actn3a	NM_131522.2	16474	NM_131522.2;XM_073935978.1	actn3a;si:dkeyp-50d11.2	0;0
NC_133176.1	316730	316771	42	*	16	Promoter (2-3kb)	2	313743	320662	6920	1	dusp27	NM_001386660.1	2987	NM_001386660.1	dusp27	0
NC_133176.1	433043	433157	115	*	29	Intron (XM_073925505.1/cul4a, intron 11 of 19)	2	427857	438958	11102	1	cul4a	NM_201027.2	5186	XM_073925505.1;NM_201027.2	cul4a;cul4a	0;0
NC_133176.1	777245	777359	115	*	28	Intron (NM_001144803.1/blzf1, intron 5 of 6)	2	769673	780958	11286	1	blzf1	XM_073950866.1	7572	NM_001144803.1;XM_073950827.1;XM_073950866.1	blzf1;blzf1;blzf1	0;0;0
NC_133176.1	13651298	13651452	155	*	21	Intron (XM_001920567.7/tmod1, intron 8 of 9)	2	13639257	13660050	20794	1	tmod1	XM_073949396.1	12041	XM_001920567.7;XM_005159810.6;XM_073949393.1;XM_073949394.1;XR_012405478.1;XR_012405479.1;XR_012405480.1;XR_012405481.1;XM_073949395.1;XM_073949396.1	tmod1;tmod1;tmod1;tmod1;tmod1;tmod1;tmod1;tmod1;tmod1;tmod1	0;0;0;0;0;0;0;0;0;0
NC_133176.1	13708532	13708666	135	*	16	Intron (NM_200883.2/gne, intron 2 of 12)	2	13701857	13732988	31132	1	gne	XM_068214411.2	6675	NM_200883.2;XM_068214418.2;XM_068214395.2;XM_068214411.2	gne;gne;gne;gne	0;0;0;0
NC_133176.1	16761048	16761175	128	*	16	Intron (NM_001045485.2/pi4k2b, intron 4 of 9)	2	16747999	16774579	26581	1	pi4k2b	NM_001045485.2	13049	NM_001045485.2	pi4k2b	0
NC_133176.1	19292859	19292943	85	*	17	Intron (XM_073949740.1/sorbs2a, intron 28 of 28)	2	19265227	19279219	13993	2	pdlim3a	NM_001024376.1	-13640	XM_073949740.1;XM_073949744.1;XM_073949747.1;XM_073949753.1;XM_073949754.1;XM_073949759.1;XM_073949765.1;XM_073949770.1;XM_073949775.1;XM_073949780.1;XM_073949784.1;XM_073949790.1;XM_073949794.1;XM_073949796.1;XM_073949801.1;XM_073949806.1;XM_073949808.1;XM_073949810.1;XM_073949812.1;XM_073949814.1;XM_073949822.1;XM_073949827.1;XM_073949832.1;XM_073949834.1;XM_073949839.1;XM_073949846.1;XM_073949848.1;XM_073949853.1;XM_073949866.1;XM_073949873.1;XM_073949876.1;XM_073949878.1;XM_073949886.1;XM_073949897.1;XM_073949901.1;XM_073949903.1;XM_073949907.1;XM_073949909.1;XM_073949912.1;XM_073949918.1;XM_073949923.1;XM_073949925.1;XM_073949929.1;XM_073949937.1;XM_073949939.1;XM_073949944.1;XM_073949767.1;XM_073949946.1;XM_073949830.1;XM_073949859.1	sorbs2a;sorbs2a;sorbs2a;sorbs2a;sorbs2a;sorbs2a;sorbs2a;sorbs2a;sorbs2a;sorbs2a;sorbs2a;sorbs2a;sorbs2a;sorbs2a;sorbs2a;sorbs2a;sorbs2a;sorbs2a;sorbs2a;sorbs2a;sorbs2a;sorbs2a;sorbs2a;sorbs2a;sorbs2a;sorbs2a;sorbs2a;sorbs2a;sorbs2a;sorbs2a;sorbs2a;sorbs2a;sorbs2a;sorbs2a;sorbs2a;sorbs2a;sorbs2a;sorbs2a;sorbs2a;sorbs2a;sorbs2a;sorbs2a;sorbs2a;sorbs2a;sorbs2a;sorbs2a;sorbs2a;sorbs2a;sorbs2a;sorbs2a	0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
NC_133176.1	19303250	19303314	65	*	16	Intron (XM_073949740.1/sorbs2a, intron 21 of 28)	2	19265227	19279219	13993	2	pdlim3a	NM_001024376.1	-24031	XM_073949740.1;XM_073949744.1;XM_073949747.1;XM_073949753.1;XM_073949754.1;XM_073949759.1;XM_073949765.1;XM_073949770.1;XM_073949775.1;XM_073949780.1;XM_073949784.1;XM_073949790.1;XM_073949794.1;XM_073949796.1;XM_073949801.1;XM_073949806.1;XM_073949808.1;XM_073949810.1;XM_073949812.1;XM_073949814.1;XM_073949822.1;XM_073949827.1;XM_073949832.1;XM_073949834.1;XM_073949839.1;XM_073949846.1;XM_073949848.1;XM_073949853.1;XM_073949866.1;XM_073949873.1;XM_073949876.1;XM_073949878.1;XM_073949886.1;XM_073949897.1;XM_073949901.1;XM_073949903.1;XM_073949907.1;XM_073949909.1;XM_073949912.1;XM_073949918.1;XM_073949923.1;XM_073949925.1;XM_073949929.1;XM_073949937.1;XM_073949939.1;XM_073949944.1;XM_073949767.1;XM_073949946.1;XM_073949830.1;XM_073949859.1	sorbs2a;sorbs2a;sorbs2a;sorbs2a;sorbs2a;sorbs2a;sorbs2a;sorbs2a;sorbs2a;sorbs2a;sorbs2a;sorbs2a;sorbs2a;sorbs2a;sorbs2a;sorbs2a;sorbs2a;sorbs2a;sorbs2a;sorbs2a;sorbs2a;sorbs2a;sorbs2a;sorbs2a;sorbs2a;sorbs2a;sorbs2a;sorbs2a;sorbs2a;sorbs2a;sorbs2a;sorbs2a;sorbs2a;sorbs2a;sorbs2a;sorbs2a;sorbs2a;sorbs2a;sorbs2a;sorbs2a;sorbs2a;sorbs2a;sorbs2a;sorbs2a;sorbs2a;sorbs2a;sorbs2a;sorbs2a;sorbs2a;sorbs2a	0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
NC_133176.1	22299976	22300101	126	*	18	Intron (NM_131010.1/tll1, intron 6 of 21)	2	22245699	22337503	91805	2	tll1	NM_131010.1	37402	NM_131010.1	tll1	0
NC_133176.1	22437411	22437488	78	*	17	Promoter (2-3kb)	2	22428096	22440282	12187	2	msmo1	NM_213353.1	2794	NM_213353.1	msmo1	0
NC_133176.1	22964261	22964447	187	*	20	Intron (XM_005170896.3/gria2a, intron 2 of 15)	2	22895854	22979798	83945	2	gria2a	NM_131894.1	15351	XM_005170896.3;XM_005170897.4;XM_005170898.5;NM_131894.1	gria2a;gria2a;gria2a;gria2a	0;0;0;0
NC_133176.1	22966880	22967143	264	*	29	Intron (XM_005170896.3/gria2a, intron 2 of 15)	2	22895854	22979798	83945	2	gria2a	NM_131894.1	12655	XM_005170896.3;XM_005170897.4;XM_005170898.5;NM_131894.1	gria2a;gria2a;gria2a;gria2a	0;0;0;0
NC_133176.1	22969044	22969300	257	*	26	Intron (XM_005170896.3/gria2a, intron 2 of 15)	2	22895854	22979798	83945	2	gria2a	NM_131894.1	10498	XM_005170896.3;XM_005170897.4;XM_005170898.5;NM_131894.1	gria2a;gria2a;gria2a;gria2a	0;0;0;0
NC_133176.1	25671789	25671824	36	*	14	Intron (XM_002660442.8/lrba, intron 39 of 55)	2	25692816	25694629	1814	1	mab21l2	NM_152975.2	-20992	XM_002660442.8;XM_009291248.5;XM_021476409.3;XM_068221229.2;XM_073951382.1;XM_073951386.1;XM_073951393.1	lrba;lrba;lrba;lrba;lrba;lrba;lrba	0;0;0;0;0;0;0
NC_133176.1	25723844	25723962	119	*	16	Intron (XM_002660442.8/lrba, intron 36 of 55)	2	25692816	25694629	1814	1	mab21l2	NM_152975.2	31028	XM_002660442.8;XM_009291248.5;XM_021476409.3;XM_068221229.2;XM_073951382.1;XM_073951386.1;XM_073951393.1;XM_073951399.1	lrba;lrba;lrba;lrba;lrba;lrba;lrba;lrba	0;0;0;0;0;0;0;0
NC_133176.1	38727765	38727823	59	*	15	Intron (NM_001326713.1/gab1, intron 8 of 11)	2	38754200	38990496	236297	1	hhip	XM_073915570.1	-26377	NM_001326713.1;XM_009292494.5;XM_017353102.4;XM_017353106.4;XM_021469872.3;XM_021469911.3;XM_073933346.1;XM_073933396.1;XR_002456597.3;XR_002456601.3;XR_012395895.1;XR_012396072.1;XR_012396501.1;XR_012396518.1;XM_073933491.1;XM_073933697.1;XM_073933872.1;XM_073934123.1;XM_073934140.1;XM_073934145.1;XM_073934336.1;XR_012396522.1;XR_012396529.1;XM_021470020.3;XM_073933825.1;XM_073934058.1;XM_073934223.1;XR_012396533.1;XR_012396549.1;XM_068216509.2;XM_073934175.1;XM_073934262.1;XM_073933564.1;XM_073933800.1;XM_021469996.3;XM_073933974.1;XM_073934308.1;XR_012396535.1;XM_021469965.3;XM_073933738.1;XM_073933897.1;XM_073934081.1;XM_073934142.1;XM_073934147.1;XM_073934238.1;XM_073934387.1;XR_012396523.1;XR_012396525.1;XR_012396543.1;XR_012396547.1	gab1;gab1;gab1;gab1;gab1;gab1;gab1;gab1;gab1;gab1;gab1;gab1;gab1;gab1;gab1;gab1;gab1;gab1;gab1;gab1;gab1;gab1;gab1;gab1;gab1;gab1;gab1;gab1;gab1;gab1;gab1;gab1;gab1;gab1;gab1;gab1;gab1;gab1;gab1;gab1;gab1;gab1;gab1;gab1;gab1;gab1;gab1;gab1;gab1;gab1	0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
NC_133176.1	38755032	38755140	109	*	18	Promoter (<=1kb)	2	38754202	38990496	236295	1	hhip	XM_073915545.1	830	NM_001137659.1;XM_073915570.1;XM_073915545.1	frem3;hhip;hhip	0;0;0
NC_133176.1	38759564	38759819	256	*	32	Intron (XM_073915570.1/hhip, intron 2 of 17)	2	38754202	38990496	236295	1	hhip	XM_073915545.1	5362	NM_001137659.1;XM_073915570.1;XM_073915545.1	frem3;hhip;hhip	0;0;0
NC_133176.1	38761244	38761301	58	*	15	Intron (XM_073915570.1/hhip, intron 2 of 17)	2	38754202	38990496	236295	1	hhip	XM_073915545.1	7042	NM_001137659.1;XM_073915570.1;XM_073915545.1	frem3;hhip;hhip	0;0;0
NC_133176.1	38765751	38765833	83	*	15	Intron (XM_073915570.1/hhip, intron 5 of 17)	2	38754202	38990496	236295	1	hhip	XM_073915545.1	11549	NM_001137659.1;XM_073915570.1;XM_073915545.1	frem3;hhip;hhip	0;0;0
NC_133176.1	38945259	38945322	64	*	15	Promoter (<=1kb)	2	38945373	38990496	45124	1	hhip	XM_073915623.1	-51	XM_073915570.1;XM_073915545.1;NM_001080012.1;XM_073915623.1	hhip;hhip;hhip;hhip	0;0;0;0
NC_133176.1	38947387	38947549	163	*	24	Promoter (2-3kb)	2	38945373	38990496	45124	1	hhip	XM_073915623.1	2014	XM_073915570.1;XM_073915545.1;NM_001080012.1;XM_073915623.1	hhip;hhip;hhip;hhip	0;0;0;0
NC_133176.1	38947826	38947926	101	*	20	Promoter (2-3kb)	2	38945373	38990496	45124	1	hhip	XM_073915623.1	2453	XM_073915570.1;XM_073915545.1;NM_001080012.1;XM_073915623.1	hhip;hhip;hhip;hhip	0;0;0;0
NC_133176.1	41362418	41362475	58	*	17	Intron (XM_073949142.1/cep44, intron 3 of 14)	2	41309949	41311814	1866	2	hand2	NM_131626.3	-50604	XM_073949142.1;XM_073949133.1;XM_073949141.1;XM_073949135.1;XM_073949151.1;XM_073949130.1;XM_073949131.1;XM_073949132.1;XM_073949134.1;XM_073949137.1;XM_073949138.1;XM_073949139.1;XM_073949140.1;XM_073949143.1;XM_073949150.1	cep44;cep44;cep44;cep44;cep44;cep44;cep44;cep44;cep44;cep44;cep44;cep44;cep44;cep44;cep44	0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
NC_133176.1	44442876	44442949	74	*	20	Intron (XM_005160016.6/htt, intron 12 of 66)	2	44384354	44464354	80001	2	htt	NM_131018.1	21405	XM_005160016.6;XM_009292964.5;XM_009292966.5;XM_009292971.5;XM_009292973.5;XM_073907623.1;XM_073907825.1;NM_131018.1	htt;htt;htt;htt;htt;htt;htt;htt	0;0;0;0;0;0;0;0
NC_133176.1	44451831	44451911	81	*	18	Intron (XM_005160016.6/htt, intron 8 of 66)	2	44384354	44464354	80001	2	htt	NM_131018.1	12443	XM_005160016.6;XM_009292964.5;XM_009292966.5;XM_009292971.5;XM_009292973.5;XM_073907623.1;XM_073907825.1;NM_131018.1	htt;htt;htt;htt;htt;htt;htt;htt	0;0;0;0;0;0;0;0
NC_133176.1	44459603	44459671	69	*	19	Intron (XM_005160016.6/htt, intron 2 of 66)	2	44384354	44464354	80001	2	htt	NM_131018.1	4683	XM_005160016.6;XM_009292964.5;XM_009292966.5;XM_009292971.5;XM_009292973.5;XM_073907623.1;XM_073907825.1;NM_131018.1	htt;htt;htt;htt;htt;htt;htt;htt	0;0;0;0;0;0;0;0
NC_133176.1	62196560	62196755	196	*	19	Intron (NM_213242.1/dnm2b, intron 12 of 23)	2	62190351	62215234	24884	2	dnm2b	NM_213242.1	18479	NM_213242.1	dnm2b	0
NC_133176.1	62199903	62200065	163	*	26	Intron (NM_213242.1/dnm2b, intron 10 of 23)	2	62190351	62215234	24884	2	dnm2b	NM_213242.1	15169	NM_213242.1	dnm2b	0
NC_133199.1	91926	92016	91	*	17	Intron (XM_073941296.1/LOC101887092, intron 34 of 55)	25	104179	137805	33627	1	col15a1a	XM_073941310.1	-12163	XM_073941296.1;XM_073941297.1;XM_073941299.1;XM_073941302.1;XM_073941305.1;XM_073941298.1;XM_073941301.1;XM_073941303.1;XM_073941304.1;XM_073941306.1;XM_073941307.1;XM_073941294.1;XM_073941295.1;XM_073941300.1	LOC101887092;LOC101887092;LOC101887092;LOC101887092;LOC101887092;LOC101887092;LOC101887092;LOC101887092;LOC101887092;LOC101887092;LOC101887092;LOC101887092;LOC101887092;LOC101887092	0;0;0;0;0;0;0;0;0;0;0;0;0;0
